clip,time,pelvis,head,shoeMin,handMin,coatMin,packMin,spineAngle,headAngle,leftHandX,leftHandY,leftHandZ,rightHandX,rightHandY,rightHandZ
6,1.066667,0.358564,0.974181,0.004500,0.382788,0.208898,0.412455,14.210780,5.428086,-0.308323,0.537580,0.089620,0.303850,0.522988,0.090632
6,1.070833,0.361982,0.978024,0.004497,0.385877,0.212255,0.414781,13.998450,5.349547,-0.309240,0.540614,0.089407,0.304806,0.526077,0.090422
6,1.075000,0.365401,0.981860,0.004504,0.388990,0.215620,0.417111,13.786510,5.270994,-0.310154,0.543667,0.089190,0.305762,0.529190,0.090207
6,1.079167,0.368788,0.985658,0.004494,0.392095,0.218961,0.419413,13.575100,5.192485,-0.311065,0.546706,0.088971,0.306715,0.532295,0.089990
6,1.083333,0.372175,0.989447,0.004500,0.395223,0.222309,0.421720,13.364350,5.114101,-0.311972,0.549761,0.088750,0.307666,0.535423,0.089772
6,1.087500,0.375527,0.993194,0.004488,0.398337,0.225629,0.423996,13.154390,5.035901,-0.312874,0.552795,0.088527,0.308614,0.538537,0.089551
6,1.091667,0.378878,0.996933,0.004496,0.401471,0.228955,0.426279,12.945370,4.957966,-0.313771,0.555842,0.088305,0.309557,0.541671,0.089329
6,1.095833,0.382191,1.000624,0.004486,0.404586,0.232250,0.428530,12.737420,4.880365,-0.314662,0.558862,0.088080,0.310495,0.544787,0.089105
6,1.100000,0.385503,1.004307,0.004500,0.407721,0.235551,0.430788,12.530670,4.803156,-0.315547,0.561892,0.087857,0.311427,0.547921,0.088883
6,1.104167,0.388772,1.007940,0.004493,0.410834,0.238817,0.433010,12.324910,4.726240,-0.316425,0.564893,0.087631,0.312354,0.551034,0.088657
6,1.108333,0.392042,1.011565,0.004504,0.413970,0.242089,0.435238,12.119900,4.649499,-0.317299,0.567910,0.087405,0.313277,0.554170,0.088431
6,1.112500,0.395265,1.015137,0.004491,0.417080,0.245321,0.437424,11.915790,4.573004,-0.318167,0.570893,0.087173,0.314196,0.557280,0.088199
6,1.116667,0.398488,1.018701,0.004500,0.420207,0.248560,0.439618,11.712680,4.496795,-0.319030,0.573887,0.086943,0.315110,0.560407,0.087968
6,1.120833,0.401660,1.022207,0.004484,0.423300,0.251754,0.441768,11.510730,4.420963,-0.319885,0.576840,0.086708,0.316018,0.563500,0.087733
6,1.125000,0.404833,1.025706,0.004496,0.426407,0.254955,0.443927,11.310050,4.345554,-0.320734,0.579798,0.086477,0.316920,0.566607,0.087500
6,1.129167,0.407953,1.029143,0.004483,0.429470,0.258109,0.446040,11.110760,4.270626,-0.321574,0.582707,0.086242,0.317814,0.569671,0.087264
6,1.133333,0.411072,1.032572,0.004500,0.432543,0.261269,0.448163,10.913000,4.196252,-0.322406,0.585617,0.086012,0.318700,0.572743,0.087032
6,1.137500,0.414135,1.035937,0.004489,0.435572,0.264379,0.450237,10.716570,4.122331,-0.323230,0.588476,0.085777,0.319580,0.575772,0.086794
6,1.141667,0.417197,1.039295,0.004504,0.438618,0.267494,0.452318,10.521250,4.048754,-0.324047,0.591345,0.085544,0.320453,0.578818,0.086558
6,1.145833,0.420200,1.042586,0.004487,0.441618,0.270554,0.454347,10.327170,3.975609,-0.324857,0.594160,0.085303,0.321319,0.581818,0.086315
6,1.150000,0.423203,1.045869,0.004500,0.444628,0.273621,0.456384,10.134430,3.902910,-0.325659,0.596979,0.085067,0.322178,0.584828,0.086076
6,1.154167,0.426142,1.049082,0.004481,0.447581,0.276630,0.458367,9.943159,3.830719,-0.326452,0.599736,0.084824,0.323029,0.587781,0.085830
6,1.158333,0.429081,1.052288,0.004496,0.450538,0.279644,0.460359,9.753463,3.759109,-0.327236,0.602490,0.084588,0.323872,0.590738,0.085591
6,1.162500,0.431955,1.055420,0.004480,0.453430,0.282598,0.462295,9.565461,3.688106,-0.328011,0.605173,0.084346,0.324705,0.593630,0.085344
6,1.166667,0.434828,1.058545,0.004500,0.456319,0.285557,0.464241,9.379266,3.617774,-0.328775,0.607849,0.084112,0.325528,0.596519,0.085106
6,1.170833,0.437633,1.061593,0.004486,0.459143,0.288452,0.466128,9.194706,3.548034,-0.329530,0.610453,0.083871,0.326342,0.599342,0.084860
6,1.175000,0.440437,1.064635,0.004504,0.461974,0.291353,0.468024,9.011605,3.478808,-0.330276,0.613058,0.083635,0.327148,0.602174,0.084619
6,1.179167,0.443169,1.067599,0.004484,0.464739,0.294186,0.469856,8.830046,3.410141,-0.331013,0.615591,0.083389,0.327945,0.604939,0.084369
6,1.183333,0.445902,1.070556,0.004500,0.467505,0.297025,0.471699,8.650124,3.342066,-0.331740,0.618120,0.083151,0.328733,0.607705,0.084125
6,1.187500,0.448560,1.073431,0.004479,0.470193,0.299794,0.473477,8.471956,3.274630,-0.332458,0.620567,0.082904,0.329511,0.610393,0.083873
6,1.191667,0.451219,1.076301,0.004496,0.472876,0.302567,0.475265,8.295635,3.207852,-0.333164,0.623004,0.082667,0.330279,0.613076,0.083630
6,1.195833,0.453800,1.079086,0.004477,0.475472,0.305269,0.476988,8.121261,3.141809,-0.333860,0.625352,0.082422,0.331036,0.615672,0.083379
6,1.200000,0.456381,1.081865,0.004500,0.478056,0.307975,0.478722,7.948927,3.076523,-0.334544,0.627685,0.082188,0.331781,0.618256,0.083138
6,1.204167,0.458884,1.084559,0.004483,0.480553,0.310606,0.480388,7.778483,3.011937,-0.335218,0.629928,0.081944,0.332515,0.620753,0.082888
6,1.208333,0.461386,1.087247,0.004503,0.483049,0.313242,0.482063,7.609800,2.948002,-0.335880,0.632164,0.081709,0.333239,0.623249,0.082646
6,1.212500,0.463807,1.089847,0.004481,0.485459,0.315801,0.483668,7.442933,2.884724,-0.336532,0.634311,0.081463,0.333953,0.625659,0.082392
6,1.216667,0.466228,1.092442,0.004500,0.487860,0.318364,0.485283,7.277963,2.822147,-0.337173,0.636448,0.081226,0.334655,0.628060,0.082148
6,1.220833,0.468566,1.094947,0.004477,0.490167,0.320847,0.486826,7.114989,2.760295,-0.337803,0.638487,0.080980,0.335347,0.630367,0.081894
6,1.225000,0.470904,1.097447,0.004496,0.492460,0.323335,0.488380,6.954058,2.699216,-0.338421,0.640511,0.080745,0.336026,0.632660,0.081652
6,1.229167,0.473157,1.099856,0.004475,0.494650,0.325741,0.489861,6.795290,2.638916,-0.339027,0.642431,0.080501,0.336693,0.634850,0.081400
6,1.233333,0.475410,1.102259,0.004500,0.496818,0.328151,0.491353,6.638747,2.579438,-0.339621,0.644331,0.080271,0.337348,0.637018,0.081161
6,1.237500,0.477577,1.104570,0.004481,0.498885,0.330478,0.492771,6.484306,2.520745,-0.340203,0.646127,0.080029,0.337990,0.639085,0.080910
6,1.241667,0.479743,1.106876,0.004503,0.500940,0.332808,0.494199,6.331867,2.462784,-0.340772,0.647911,0.079799,0.338620,0.641140,0.080671
6,1.245833,0.481821,1.109088,0.004479,0.502895,0.335054,0.495551,6.181471,2.405578,-0.341330,0.649593,0.079555,0.339238,0.643095,0.080419
6,1.250000,0.483900,1.111296,0.004500,0.504834,0.337303,0.496913,6.033185,2.349155,-0.341875,0.651259,0.079325,0.339844,0.645034,0.080179
6,1.254167,0.485889,1.113410,0.004475,0.506666,0.339466,0.498198,5.887061,2.293516,-0.342408,0.652819,0.079082,0.340438,0.646866,0.079928
6,1.258333,0.487878,1.115518,0.004497,0.508477,0.341632,0.499495,5.743168,2.238689,-0.342929,0.654360,0.078854,0.341019,0.648677,0.079690
6,1.262500,0.489777,1.117532,0.004474,0.510176,0.343711,0.500714,5.601548,2.184690,-0.343438,0.655791,0.078616,0.341586,0.650376,0.079442
6,1.266667,0.491675,1.119541,0.004500,0.511849,0.345792,0.501944,5.462265,2.131531,-0.343934,0.657200,0.078393,0.342141,0.652049,0.079209
6,1.270833,0.493483,1.121454,0.004480,0.513410,0.347785,0.503096,5.325257,2.079214,-0.344418,0.658498,0.078158,0.342682,0.653610,0.078964
6,1.275000,0.495291,1.123363,0.004503,0.514954,0.349780,0.504259,5.190434,2.027699,-0.344887,0.659780,0.077935,0.343210,0.655154,0.078731
6,1.279167,0.497007,1.125176,0.004478,0.516387,0.351686,0.505342,5.057830,1.976980,-0.345344,0.660955,0.077700,0.343724,0.656587,0.078485
6,1.283333,0.498723,1.126985,0.004499,0.517801,0.353595,0.506436,4.927475,1.927092,-0.345787,0.662112,0.077479,0.344225,0.658001,0.078254
6,1.287500,0.500346,1.128698,0.004474,0.519102,0.355414,0.507451,4.799406,1.878028,-0.346218,0.663160,0.077245,0.344713,0.659302,0.078010
6,1.291667,0.501970,1.130407,0.004497,0.520381,0.357234,0.508477,4.673647,1.829780,-0.346636,0.664192,0.077027,0.345187,0.660581,0.077781
6,1.295833,0.503502,1.132021,0.004474,0.521546,0.358965,0.509423,4.550235,1.782386,-0.347043,0.665114,0.076798,0.345649,0.661746,0.077541
6,1.300000,0.505034,1.133630,0.004500,0.522686,0.360697,0.510381,4.429186,1.735822,-0.347437,0.666019,0.076586,0.346098,0.662886,0.077318
6,1.304167,0.506473,1.135144,0.004479,0.523712,0.362338,0.511258,4.310504,1.690106,-0.347818,0.666814,0.076361,0.346532,0.663912,0.077082
6,1.308333,0.507913,1.136654,0.004502,0.524718,0.363981,0.512148,4.194133,1.645237,-0.348185,0.667593,0.076151,0.346952,0.664918,0.076860
6,1.312500,0.509261,1.138070,0.004478,0.525612,0.365534,0.512957,4.080084,1.601199,-0.348538,0.668265,0.075928,0.347357,0.665812,0.076626
6,1.316667,0.510609,1.139482,0.004499,0.526488,0.367089,0.513779,3.968359,1.557987,-0.348877,0.668924,0.075719,0.347749,0.666688,0.076406
6,1.320833,0.511865,1.140800,0.004474,0.527255,0.368553,0.514520,3.858960,1.515605,-0.349203,0.669482,0.075498,0.348126,0.667455,0.076174
6,1.325000,0.513122,1.142115,0.004497,0.528005,0.370018,0.515274,3.751878,1.474050,-0.349517,0.670031,0.075294,0.348491,0.668205,0.075958
6,1.329167,0.514288,1.143336,0.004475,0.528649,0.371394,0.515948,3.647138,1.433298,-0.349819,0.670482,0.075078,0.348843,0.668849,0.075731
6,1.333333,0.515455,1.144555,0.004500,0.529278,0.372770,0.516634,3.544710,1.393380,-0.350110,0.670929,0.074879,0.349183,0.669478,0.075520
6,1.337500,0.516532,1.145683,0.004480,0.529800,0.374057,0.517243,3.444642,1.354274,-0.350389,0.671275,0.074669,0.349509,0.670000,0.075298
6,1.341667,0.517609,1.146807,0.004502,0.530302,0.375345,0.517863,3.346958,1.316022,-0.350653,0.671608,0.074474,0.349820,0.670502,0.075091
6,1.345833,0.518598,1.147842,0.004478,0.530702,0.376546,0.518408,3.251617,1.278597,-0.350904,0.671845,0.074267,0.350116,0.670902,0.074872
6,1.350000,0.519588,1.148873,0.004498,0.531090,0.377746,0.518963,3.158591,1.241988,-0.351140,0.672079,0.074075,0.350398,0.671291,0.074668
6,1.354167,0.520491,1.149817,0.004475,0.531386,0.378861,0.519444,3.067849,1.206189,-0.351364,0.672231,0.073872,0.350666,0.671587,0.074452
6,1.358333,0.521394,1.150759,0.004496,0.531680,0.379975,0.519935,2.979353,1.171166,-0.351575,0.672392,0.073683,0.350921,0.671880,0.074252
6,1.362500,0.522213,1.151614,0.004476,0.531889,0.381004,0.520353,2.893080,1.136921,-0.351775,0.672481,0.073484,0.351164,0.672090,0.074041
6,1.366667,0.523032,1.152467,0.004500,0.532104,0.382032,0.520782,2.808985,1.103441,-0.351964,0.672588,0.073299,0.351396,0.672304,0.073846
6,1.370833,0.523769,1.153237,0.004482,0.532229,0.382978,0.521140,2.727166,1.070754,-0.352142,0.672618,0.073106,0.351615,0.672430,0.073641
6,1.375000,0.524506,1.154004,0.004501,0.532341,0.383923,0.521509,2.647709,1.038896,-0.352308,0.672644,0.072929,0.351820,0.672541,0.073453
6,1.379167,0.525164,1.154691,0.004479,0.532369,0.384788,0.521810,2.570539,1.007831,-0.352461,0.672596,0.072742,0.352012,0.672569,0.073254
6,1.383333,0.525822,1.155376,0.004496,0.532362,0.385651,0.522122,2.495573,0.977538,-0.352601,0.672562,0.072570,0.352189,0.672601,0.073069
6,1.387500,0.526403,1.155983,0.004476,0.532275,0.386437,0.522367,2.422764,0.947997,-0.352729,0.672475,0.072387,0.352353,0.672571,0.072874
6,1.391667,0.526985,1.156589,0.004495,0.532218,0.387220,0.522622,2.352021,0.919207,-0.352844,0.672418,0.072216,0.352503,0.672561,0.072692
6,1.395833,0.527493,1.157119,0.004478,0.532125,0.387927,0.522814,2.283289,0.891117,-0.352947,0.672325,0.072035,0.352641,0.672508,0.072500
6,1.400000,0.528001,1.157649,0.004500,0.532075,0.388631,0.523015,2.216501,0.863720,-0.353039,0.672275,0.071866,0.352767,0.672489,0.072320
6,1.404167,0.528439,1.158107,0.004485,0.531990,0.389263,0.523156,2.151811,0.837058,-0.353121,0.672190,0.071690,0.352883,0.672424,0.072133
6,1.408333,0.528877,1.158565,0.004500,0.531927,0.389894,0.523307,2.089365,0.811170,-0.353193,0.672127,0.071530,0.352987,0.672371,0.071963
6,1.412500,0.529249,1.158955,0.004480,0.531824,0.390457,0.523403,2.029041,0.786028,-0.353255,0.672024,0.071364,0.353079,0.672269,0.071786
6,1.416667,0.529622,1.159343,0.004492,0.531746,0.391011,0.523508,1.970737,0.761596,-0.353307,0.671946,0.071212,0.353160,0.672187,0.071622
6,1.420833,0.529932,1.159670,0.004475,0.531634,0.391473,0.523561,1.914339,0.737864,-0.353348,0.671834,0.071052,0.353229,0.672069,0.071451
6,1.425000,0.530243,1.159995,0.004490,0.531551,0.391931,0.523622,1.859737,0.714791,-0.353380,0.671750,0.070902,0.353286,0.671978,0.071290
6,1.429167,0.530496,1.160262,0.004480,0.531440,0.392326,0.523633,1.806834,0.692350,-0.353401,0.671640,0.070744,0.353332,0.671861,0.071121
6,1.433333,0.530749,1.160528,0.004500,0.531360,0.392715,0.523652,1.755506,0.670507,-0.353412,0.671560,0.070594,0.353367,0.671779,0.070960
6,1.437500,0.530950,1.160741,0.004492,0.531259,0.393047,0.523627,1.706002,0.649322,-0.353413,0.671458,0.070438,0.353392,0.671676,0.070793
6,1.441667,0.531151,1.160954,0.004505,0.531184,0.393377,0.523612,1.658503,0.628852,-0.353405,0.671384,0.070297,0.353406,0.671599,0.070642
6,1.445833,0.531304,1.161118,0.004492,0.531086,0.393655,0.523558,1.612873,0.609054,-0.353389,0.671286,0.070153,0.353411,0.671499,0.070488
6,1.450000,0.531458,1.161282,0.004501,0.531009,0.393927,0.523512,1.568961,0.589892,-0.353364,0.671209,0.070020,0.353407,0.671420,0.070345
6,1.454167,0.531570,1.161403,0.004489,0.530909,0.394149,0.523432,1.526610,0.571341,-0.353333,0.671109,0.069883,0.353394,0.671318,0.070198
6,1.458333,0.531682,1.161524,0.004498,0.530826,0.394363,0.523358,1.485656,0.553357,-0.353293,0.671026,0.069753,0.353372,0.671232,0.070059
6,1.462500,0.531759,1.161609,0.004490,0.530721,0.394530,0.523254,1.445959,0.535919,-0.353247,0.670921,0.069617,0.353342,0.671125,0.069914
6,1.466667,0.531835,1.161693,0.004500,0.530629,0.394684,0.523156,1.407362,0.518990,-0.353194,0.670829,0.069486,0.353305,0.671030,0.069773
6,1.470833,0.531882,1.161748,0.004498,0.530524,0.394794,0.523035,1.370169,0.502615,-0.353133,0.670724,0.069352,0.353258,0.670922,0.069630
6,1.475000,0.531929,1.161802,0.004509,0.530438,0.394888,0.522921,1.334670,0.486875,-0.353064,0.670638,0.069228,0.353202,0.670833,0.069497
6,1.479167,0.531954,1.161833,0.004509,0.530346,0.394949,0.522792,1.300650,0.471718,-0.352988,0.670546,0.069105,0.353138,0.670738,0.069366
6,1.483333,0.531979,1.161864,0.004516,0.530264,0.394999,0.522669,1.267921,0.457105,-0.352906,0.670465,0.068989,0.353067,0.670654,0.069241
6,1.487500,0.531988,1.161878,0.004513,0.530176,0.395027,0.522535,1.236288,0.443011,-0.352819,0.670376,0.068874,0.352990,0.670562,0.069117
6,1.491667,0.531997,1.161893,0.004513,0.530092,0.395050,0.522405,1.205537,0.429388,-0.352728,0.670292,0.068762,0.352907,0.670474,0.068997
6,1.495833,0.531999,1.161899,0.004507,0.530001,0.395064,0.522271,1.175476,0.416195,-0.352633,0.670201,0.068649,0.352820,0.670380,0.068877
6,1.500000,0.532000,1.161906,0.004500,0.529907,0.395078,0.522139,1.145917,0.403402,-0.352536,0.670107,0.068536,0.352729,0.670283,0.068756
6,1.504167,0.532000,1.161910,0.004493,0.529811,0.395089,0.522009,1.117167,0.391080,-0.352434,0.670011,0.068423,0.352633,0.670184,0.068637
6,1.508333,0.532000,1.161915,0.004490,0.529720,0.395094,0.521885,1.089575,0.379291,-0.352327,0.669920,0.068313,0.352530,0.670089,0.068522
6,1.512500,0.532000,1.161919,0.004489,0.529631,0.395095,0.521765,1.062929,0.368004,-0.352215,0.669832,0.068205,0.352420,0.669998,0.068410
6,1.516667,0.532000,1.161923,0.004491,0.529546,0.395092,0.521648,1.037042,0.357158,-0.352099,0.669746,0.068100,0.352307,0.669909,0.068302
6,1.520833,0.532000,1.161927,0.004493,0.529462,0.395087,0.521534,1.011725,0.346701,-0.351982,0.669663,0.068000,0.352190,0.669822,0.068196
6,1.525000,0.532000,1.161930,0.004496,0.529380,0.395083,0.521421,0.986773,0.336613,-0.351863,0.669581,0.067903,0.352071,0.669737,0.068093
6,1.529167,0.532000,1.161933,0.004499,0.529300,0.395079,0.521310,0.961985,0.326822,-0.351743,0.669500,0.067811,0.351953,0.669652,0.067992
6,1.533333,0.532000,1.161937,0.004500,0.529220,0.395078,0.521198,0.937167,0.317304,-0.351625,0.669420,0.067724,0.351835,0.669566,0.067892
6,1.537500,0.532000,1.161940,0.004499,0.529136,0.395077,0.521088,0.912714,0.308192,-0.351510,0.669336,0.067620,0.351716,0.669480,0.067791
6,1.541667,0.532000,1.161943,0.004498,0.529046,0.395074,0.520980,0.888941,0.299593,-0.351398,0.669248,0.067487,0.351592,0.669393,0.067687
6,1.545833,0.532000,1.161946,0.004495,0.528954,0.395069,0.520875,0.865643,0.291407,-0.351286,0.669158,0.067347,0.351465,0.669307,0.067584
6,1.550000,0.532000,1.161949,0.004493,0.528865,0.395066,0.520771,0.842556,0.283521,-0.351172,0.669071,0.067217,0.351338,0.669222,0.067484
6,1.554167,0.532000,1.161952,0.004493,0.528784,0.395065,0.520666,0.819459,0.275844,-0.351053,0.668991,0.067117,0.351215,0.669139,0.067390
6,1.558333,0.532000,1.161954,0.004494,0.528715,0.395068,0.520561,0.796099,0.268239,-0.350927,0.668920,0.067066,0.351095,0.669059,0.067304
6,1.562500,0.532000,1.161957,0.004499,0.528662,0.395077,0.520454,0.772244,0.260627,-0.350781,0.668862,0.067085,0.350993,0.668983,0.067230
6,1.566667,0.532000,1.161960,0.004486,0.528630,0.395072,0.520344,0.747662,0.252898,-0.350625,0.668822,0.067192,0.350898,0.668912,0.067169
6,1.570833,0.532000,1.161962,0.004466,0.528611,0.395064,0.520230,0.722400,0.245170,-0.350440,0.668793,0.067356,0.350830,0.668843,0.067116
6,1.575000,0.532000,1.161965,0.004445,0.528588,0.395055,0.520115,0.696697,0.237633,-0.350250,0.668769,0.067546,0.350763,0.668776,0.067068
6,1.579167,0.532000,1.161968,0.004420,0.528528,0.395044,0.519999,0.670616,0.230181,-0.350026,0.668754,0.067781,0.350728,0.668711,0.067027
6,1.583333,0.532000,1.161970,0.004391,0.528474,0.395031,0.519881,0.644224,0.222763,-0.349795,0.668752,0.068077,0.350698,0.668650,0.066996
6,1.587500,0.532000,1.161972,0.004356,0.528426,0.395016,0.519762,0.617575,0.215318,-0.349520,0.668767,0.068452,0.350708,0.668595,0.066979
6,1.591667,0.532000,1.161975,0.004313,0.528386,0.394997,0.519643,0.590732,0.207740,-0.349234,0.668804,0.068925,0.350727,0.668546,0.066978
6,1.595833,0.532000,1.161977,0.004262,0.528357,0.394975,0.519514,0.563763,0.200009,-0.348897,0.668865,0.069513,0.350794,0.668505,0.066997
6,1.600000,0.532000,1.161979,0.004202,0.528339,0.394948,0.519384,0.536712,0.192010,-0.348544,0.668957,0.070233,0.350874,0.668474,0.067039
6,1.604167,0.532000,1.161981,0.004133,0.528333,0.394918,0.519250,0.509175,0.183722,-0.348134,0.669080,0.071085,0.351002,0.668452,0.067103
6,1.608333,0.532000,1.161983,0.004056,0.528337,0.394883,0.519112,0.480922,0.175170,-0.347708,0.669230,0.072052,0.351140,0.668437,0.067185
6,1.612500,0.532000,1.161984,0.003972,0.528351,0.394843,0.518972,0.452269,0.166441,-0.347228,0.669408,0.073125,0.351325,0.668431,0.067285
6,1.616667,0.532000,1.161986,0.003881,0.528375,0.394739,0.518830,0.423562,0.157600,-0.346734,0.669614,0.074297,0.351518,0.668432,0.067402
6,1.620833,0.532000,1.161987,0.003786,0.528411,0.394628,0.518689,0.395114,0.148734,-0.346190,0.669847,0.075561,0.351758,0.668443,0.067536
6,1.625000,0.532000,1.161988,0.003686,0.528457,0.394510,0.518546,0.367271,0.139896,-0.345636,0.670107,0.076907,0.352007,0.668462,0.067686
6,1.629167,0.532000,1.161989,0.003583,0.528515,0.394386,0.518398,0.340349,0.131170,-0.345038,0.670395,0.078328,0.352299,0.668491,0.067851
6,1.633333,0.532000,1.161989,0.003477,0.528585,0.394256,0.518254,0.314682,0.122632,-0.344433,0.670710,0.079816,0.352602,0.668530,0.068030
6,1.637500,0.532000,1.161990,0.003367,0.528669,0.394119,0.518114,0.289888,0.114098,-0.343784,0.671060,0.081401,0.352946,0.668581,0.068228
6,1.641667,0.532000,1.161990,0.003251,0.528769,0.393972,0.517973,0.265480,0.105423,-0.343115,0.671450,0.083103,0.353301,0.668644,0.068448
6,1.645833,0.532000,1.161989,0.003132,0.528883,0.393817,0.517827,0.241636,0.096725,-0.342406,0.671878,0.084898,0.353692,0.668720,0.068685
6,1.650000,0.532000,1.161989,0.003011,0.529011,0.393656,0.517676,0.218578,0.088129,-0.341684,0.672339,0.086762,0.354090,0.668805,0.068936
6,1.654167,0.532000,1.161988,0.002890,0.529150,0.393492,0.517529,0.196479,0.079766,-0.340932,0.672828,0.088673,0.354515,0.668900,0.069197
6,1.658333,0.532000,1.161987,0.002771,0.529298,0.393326,0.517387,0.175544,0.071740,-0.340174,0.673340,0.090607,0.354945,0.669002,0.069465
6,1.662500,0.532000,1.161986,0.002655,0.529454,0.393159,0.517251,0.155941,0.064176,-0.339401,0.673868,0.092541,0.355392,0.669112,0.069737
6,1.666667,0.532000,1.161984,0.002543,0.529615,0.392995,0.517106,0.137889,0.057195,-0.338630,0.674405,0.094453,0.355841,0.669226,0.070008
6,1.670833,0.532000,1.161983,0.002433,0.529786,0.392811,0.516966,0.121381,0.050717,-0.337847,0.674965,0.096385,0.356302,0.669348,0.070286
6,1.675000,0.532000,1.161981,0.002323,0.529971,0.392577,0.516832,0.106214,0.044617,-0.337051,0.675560,0.098374,0.356772,0.669482,0.070577
6,1.679167,0.532000,1.161978,0.002215,0.530168,0.392340,0.516693,0.092315,0.038877,-0.336247,0.676182,0.100395,0.357248,0.669626,0.070876
6,1.683333,0.532000,1.161976,0.002110,0.530374,0.392101,0.516558,0.079617,0.033535,-0.335438,0.676824,0.102420,0.357728,0.669777,0.071180
6,1.687500,0.532000,1.161974,0.002009,0.530584,0.391865,0.516431,0.068033,0.028590,-0.334635,0.677476,0.104426,0.358202,0.669932,0.071483
6,1.691667,0.532000,1.161971,0.001913,0.530797,0.391634,0.516312,0.057491,0.024062,-0.333837,0.678129,0.106386,0.358675,0.670089,0.071780
6,1.695833,0.532000,1.161968,0.001824,0.531007,0.391410,0.516200,0.047898,0.019947,-0.333061,0.678774,0.108275,0.359132,0.670245,0.072069
6,1.700000,0.532000,1.161965,0.001742,0.531212,0.391198,0.516097,0.039199,0.016279,-0.332301,0.679400,0.110069,0.359584,0.670397,0.072343
6,1.704167,0.532000,1.161963,0.001666,0.531415,0.390992,0.516002,0.031666,0.013134,-0.331569,0.680017,0.111801,0.360015,0.670548,0.072610
6,1.708333,0.532000,1.161960,0.001593,0.531622,0.390789,0.515917,0.025494,0.010549,-0.330841,0.680639,0.113507,0.360447,0.670703,0.072875
6,1.712500,0.532000,1.161957,0.001524,0.531830,0.390591,0.515840,0.020471,0.008431,-0.330144,0.681258,0.115174,0.360855,0.670859,0.073137
6,1.716667,0.532000,1.161954,0.001459,0.532035,0.390400,0.515770,0.016396,0.006714,-0.329457,0.681868,0.116783,0.361261,0.671013,0.073391
6,1.720833,0.532000,1.161951,0.001400,0.532236,0.390217,0.515707,0.013050,0.005293,-0.328813,0.682460,0.118318,0.361634,0.671165,0.073635
6,1.725000,0.532000,1.161948,0.001346,0.532429,0.390044,0.515649,0.010218,0.004084,-0.328186,0.683027,0.119765,0.362002,0.671310,0.073866
6,1.729167,0.532000,1.161946,0.001297,0.532610,0.389883,0.515596,0.007698,0.003026,-0.327614,0.683560,0.121106,0.362329,0.671447,0.074080
6,1.733333,0.532000,1.161943,0.001254,0.532777,0.389737,0.515547,0.005273,0.002008,-0.327067,0.684052,0.122326,0.362649,0.671573,0.074275
6,1.737500,0.532000,1.161941,0.001216,0.532930,0.389604,0.515503,0.003227,0.001158,-0.326581,0.684503,0.123432,0.362925,0.671688,0.074451
6,1.741667,0.532000,1.161939,0.001183,0.533072,0.389482,0.515466,0.001848,0.000608,-0.326118,0.684919,0.124440,0.363196,0.671796,0.074613
6,1.745833,0.532000,1.161937,0.001153,0.533203,0.389372,0.515435,0.001014,0.000290,-0.325716,0.685301,0.125355,0.363425,0.671895,0.074761
6,1.750000,0.532000,1.161935,0.001127,0.533323,0.389273,0.515410,0.000587,0.000137,-0.325336,0.685648,0.126181,0.363649,0.671986,0.074895
6,1.754167,0.532000,1.161933,0.001104,0.533432,0.389183,0.515388,0.000423,0.000096,-0.325014,0.685962,0.126921,0.363829,0.672068,0.075016
6,1.758333,0.532000,1.161932,0.001084,0.533529,0.389104,0.515369,0.000386,0.000106,-0.324713,0.686243,0.127578,0.364005,0.672142,0.075123
6,1.762500,0.532000,1.161930,0.001067,0.533615,0.389034,0.515352,0.000328,0.000106,-0.324467,0.686493,0.128157,0.364138,0.672208,0.075217
6,1.766667,0.532000,1.161929,0.001052,0.533690,0.388973,0.515337,0.000126,0.000038,-0.324240,0.686710,0.128660,0.364267,0.672265,0.075299
6,1.770833,0.532000,1.161928,0.001041,0.533749,0.388926,0.515324,-0.000122,-0.000061,-0.324074,0.686880,0.129051,0.364354,0.672309,0.075363
6,1.775000,0.532000,1.161928,0.001033,0.533788,0.388894,0.515316,-0.000275,-0.000122,-0.323942,0.686994,0.129313,0.364434,0.672339,0.075405
6,1.779167,0.532000,1.161927,0.001029,0.533812,0.388874,0.515311,-0.000305,-0.000122,-0.323865,0.687065,0.129475,0.364479,0.672357,0.075432
6,1.783333,0.532000,1.161927,0.001026,0.533826,0.388863,0.515309,-0.000244,-0.000092,-0.323806,0.687105,0.129567,0.364520,0.672368,0.075447
6,1.787500,0.532000,1.161927,0.001025,0.533834,0.388857,0.515308,-0.000183,-0.000061,-0.323778,0.687129,0.129620,0.364538,0.672374,0.075456
6,1.791667,0.532000,1.161927,0.001023,0.533841,0.388852,0.515307,-0.000092,-0.000031,-0.323753,0.687147,0.129662,0.364554,0.672379,0.075463
6,1.795833,0.532000,1.161927,0.001022,0.533850,0.388844,0.515306,-0.000031,0.000000,-0.323735,0.687174,0.129725,0.364561,0.672387,0.075473
6,1.800000,0.532000,1.161927,0.001019,0.533868,0.388831,0.515303,0.000000,0.000000,-0.323704,0.687224,0.129837,0.364570,0.672400,0.075491
