clip,time,pelvis,head,shoeMin,handMin,coatMin,packMin,spineAngle,headAngle,leftHandX,leftHandY,leftHandZ,rightHandX,rightHandY,rightHandZ
6,0.129167,0.074202,0.695847,0.004505,0.156787,-0.058526,0.110030,10.819690,0.876052,-0.240003,0.296987,0.158677,0.240003,0.296987,0.158677
6,0.133333,0.074356,0.695020,0.004500,0.152789,-0.058490,0.113183,11.438750,0.935074,-0.240000,0.292989,0.157194,0.240000,0.292989,0.157194
6,0.137500,0.074547,0.694149,0.004510,0.148687,-0.058423,0.116464,12.074450,0.999748,-0.240001,0.288887,0.155660,0.240001,0.288887,0.155660
6,0.141667,0.074738,0.693180,0.004497,0.144416,-0.058361,0.119865,12.732710,1.069671,-0.240004,0.284616,0.154061,0.240004,0.284616,0.154061
6,0.145833,0.074965,0.692152,0.004500,0.140049,-0.058269,0.123401,13.409040,1.144622,-0.240007,0.280248,0.152371,0.240007,0.280248,0.152371
6,0.150000,0.075191,0.691033,0.004487,0.135583,-0.058183,0.127015,14.098930,1.224341,-0.240009,0.275782,0.150644,0.240009,0.275782,0.150644
6,0.154167,0.075450,0.689862,0.004491,0.131082,-0.058068,0.130718,14.797900,1.308621,-0.240009,0.271281,0.148863,0.240009,0.271281,0.148863
6,0.158333,0.075709,0.688612,0.004484,0.126545,-0.057957,0.134456,15.501450,1.397184,-0.240007,0.266744,0.147084,0.240007,0.266744,0.147084
6,0.162500,0.075996,0.687322,0.004495,0.122027,-0.057822,0.138236,16.205110,1.489819,-0.240004,0.262227,0.145300,0.240004,0.262227,0.145300
6,0.166667,0.076283,0.685975,0.004500,0.117527,-0.057690,0.142007,16.904430,1.586328,-0.240000,0.257727,0.143566,0.240000,0.257727,0.143566
6,0.170833,0.076593,0.684574,0.004515,0.113005,-0.057539,0.145831,17.607260,1.687627,-0.239998,0.253206,0.141840,0.239998,0.253206,0.141839
6,0.175000,0.076902,0.683077,0.004511,0.108387,-0.057393,0.149724,18.321250,1.794323,-0.239998,0.248588,0.140102,0.239999,0.248588,0.140102
6,0.179167,0.077228,0.681510,0.004510,0.103729,-0.057235,0.153680,19.041670,1.905772,-0.240000,0.243929,0.138333,0.240000,0.243929,0.138333
6,0.183333,0.077554,0.679869,0.004499,0.099053,-0.057079,0.157658,19.763760,2.021281,-0.240002,0.239254,0.136553,0.240002,0.239254,0.136553
6,0.187500,0.077890,0.678175,0.004493,0.094408,-0.056917,0.161644,20.482780,2.140180,-0.240003,0.234608,0.134756,0.240003,0.234608,0.134756
6,0.191667,0.078226,0.676436,0.004487,0.089818,-0.056756,0.165603,21.193940,2.261790,-0.240003,0.230018,0.132963,0.240003,0.230018,0.132963
6,0.195833,0.078565,0.674671,0.004489,0.085323,-0.056592,0.169516,21.892520,2.385421,-0.240002,0.225523,0.131180,0.240002,0.225523,0.131180
6,0.200000,0.078904,0.672896,0.004500,0.080952,-0.056429,0.173354,22.573720,2.510436,-0.240000,0.221152,0.129431,0.240000,0.221152,0.129431
6,0.204167,0.079240,0.671089,0.004511,0.076637,-0.056271,0.177149,23.244590,2.638212,-0.240000,0.216838,0.127732,0.240000,0.216838,0.127732
6,0.208333,0.079575,0.669232,0.004516,0.072323,-0.056117,0.180944,23.912710,2.770017,-0.240002,0.212524,0.126081,0.240002,0.212524,0.126081
6,0.212500,0.079901,0.667330,0.004511,0.068037,-0.055974,0.184708,24.574160,2.904972,-0.240005,0.208237,0.124471,0.240005,0.208237,0.124471
6,0.216667,0.080226,0.665407,0.004510,0.063822,-0.055833,0.188431,25.225010,3.042182,-0.240008,0.204023,0.122886,0.240008,0.204022,0.122886
6,0.220833,0.080535,0.663466,0.004498,0.059697,-0.055707,0.192075,25.861340,3.180760,-0.240009,0.199898,0.121332,0.240009,0.199898,0.121332
6,0.225000,0.080844,0.661539,0.004497,0.055713,-0.055580,0.195637,26.479160,3.319789,-0.240008,0.195913,0.119793,0.240008,0.195913,0.119793
6,0.229167,0.081131,0.659627,0.004490,0.051878,-0.055472,0.197594,27.074530,3.458390,-0.240005,0.192078,0.118285,0.240005,0.192078,0.118285
6,0.233333,0.081419,0.657769,0.004500,0.048244,-0.055360,0.197213,27.643450,3.595644,-0.240000,0.188444,0.116790,0.240000,0.188444,0.116790
6,0.237500,0.081680,0.655930,0.004501,0.044735,-0.055279,0.196836,28.190340,3.733058,-0.239997,0.184935,0.115372,0.239997,0.184936,0.115372
6,0.241667,0.081941,0.654118,0.004513,0.041321,-0.055209,0.196482,28.720910,3.872157,-0.239999,0.181521,0.114032,0.239999,0.181521,0.114032
6,0.245833,0.082173,0.652314,0.004509,0.037996,-0.055170,0.196085,29.233100,4.012060,-0.240004,0.178196,0.112786,0.240004,0.178196,0.112786
6,0.250000,0.082405,0.650561,0.004517,0.034811,-0.055128,0.195686,29.724870,4.151878,-0.240009,0.175012,0.111591,0.240009,0.175012,0.111591
6,0.254167,0.082606,0.648839,0.004508,0.031758,-0.055105,0.195288,30.194140,4.290693,-0.240012,0.171958,0.110470,0.240012,0.171958,0.110470
6,0.258333,0.082806,0.647193,0.004513,0.028888,-0.055063,0.194924,30.638840,4.427635,-0.240013,0.169088,0.109376,0.240013,0.169088,0.109376
6,0.262500,0.082976,0.645604,0.004500,0.026189,-0.055029,0.194565,31.056850,4.561756,-0.240009,0.166389,0.108339,0.240009,0.166389,0.108339
6,0.266667,0.083145,0.644116,0.004500,0.023711,-0.054962,0.194244,31.446110,4.692189,-0.240000,0.163912,0.107309,0.240000,0.163912,0.107309
6,0.270833,0.083284,0.642705,0.004490,0.021407,-0.054904,0.193932,31.806640,4.820160,-0.239992,0.161607,0.106366,0.239992,0.161607,0.106366
6,0.275000,0.083423,0.641394,0.004500,0.019271,-0.054836,0.193655,32.140470,4.947096,-0.239990,0.159472,0.105501,0.239990,0.159472,0.105501
6,0.279167,0.083536,0.640157,0.004502,0.017277,-0.054779,0.193386,32.448480,5.072300,-0.239992,0.157477,0.104750,0.239992,0.157477,0.104750
6,0.283333,0.083650,0.639020,0.004515,0.015446,-0.054700,0.193149,32.731500,5.195107,-0.239996,0.155646,0.104053,0.239996,0.155646,0.104053
6,0.287500,0.083743,0.637961,0.004516,0.013757,-0.054614,0.192923,32.990430,5.314817,-0.240001,0.153957,0.103449,0.240001,0.153957,0.103449
6,0.291667,0.083836,0.636998,0.004520,0.012227,-0.054496,0.192727,33.226090,5.430728,-0.240004,0.152427,0.102874,0.240004,0.152427,0.102874
6,0.295833,0.083918,0.636119,0.004513,0.010843,-0.054351,0.192547,33.439340,5.542175,-0.240005,0.151043,0.102366,0.240005,0.151044,0.102367
6,0.300000,0.084000,0.635332,0.004500,0.009615,-0.054160,0.192395,33.631030,5.648426,-0.240000,0.149816,0.101861,0.240000,0.149816,0.101861
6,0.304167,0.084079,0.634663,0.004483,0.008568,-0.053923,0.192274,33.795330,5.750171,-0.239994,0.148768,0.101441,0.239994,0.148768,0.101441
6,0.308333,0.084159,0.634132,0.004470,0.007713,-0.053640,0.192191,33.928960,5.848353,-0.239991,0.147913,0.101080,0.239991,0.147913,0.101080
6,0.312500,0.084236,0.633716,0.004461,0.007018,-0.053318,0.192137,34.036530,5.942706,-0.239991,0.147219,0.100821,0.239991,0.147219,0.100821
6,0.316667,0.084314,0.633398,0.004460,0.006459,-0.052959,0.192110,34.122670,6.032950,-0.239993,0.146659,0.100597,0.239993,0.146659,0.100597
6,0.320833,0.084387,0.633152,0.004464,0.006004,-0.052574,0.192100,34.191990,6.118799,-0.239995,0.146204,0.100447,0.239995,0.146204,0.100447
6,0.325000,0.084461,0.632962,0.004475,0.005630,-0.052162,0.192104,34.249110,6.199976,-0.239998,0.145830,0.100303,0.239998,0.145830,0.100303
6,0.329167,0.084529,0.632801,0.004486,0.005304,-0.051735,0.192112,34.298670,6.276205,-0.240000,0.145505,0.100204,0.240000,0.145505,0.100204
6,0.333333,0.084597,0.632654,0.004500,0.005008,-0.051293,0.192124,34.345250,6.347201,-0.240000,0.145208,0.100080,0.240000,0.145208,0.100080
6,0.337500,0.084659,0.632545,0.004485,0.004773,-0.050833,0.192141,34.382130,6.412851,-0.239999,0.144974,0.100001,0.239999,0.144974,0.100001
6,0.341667,0.084721,0.632515,0.004443,0.004650,-0.050338,0.192179,34.402020,6.473346,-0.239998,0.144850,0.099934,0.239998,0.144850,0.099934
6,0.345833,0.084777,0.632539,0.004393,0.004606,-0.049818,0.192227,34.408710,6.528921,-0.239998,0.144806,0.099923,0.239998,0.144806,0.099923
6,0.350000,0.084832,0.632608,0.004364,0.004624,-0.049271,0.192285,34.406000,6.579803,-0.239998,0.144824,0.099912,0.239998,0.144824,0.099912
6,0.354167,0.084881,0.632694,0.004372,0.004674,-0.048709,0.192344,34.397730,6.626244,-0.239999,0.144874,0.099940,0.239999,0.144874,0.099940
6,0.358333,0.084929,0.632790,0.004442,0.004738,-0.048130,0.192405,34.387670,6.668458,-0.239999,0.144938,0.099955,0.240000,0.144938,0.099954
6,0.362500,0.084971,0.632869,0.004586,0.004786,-0.047544,0.192456,34.379650,6.706678,-0.240000,0.144986,0.099991,0.240000,0.144986,0.099991
6,0.366667,0.085013,0.632921,0.004500,0.004800,-0.046952,0.192501,34.377470,6.741132,-0.240000,0.145000,0.100000,0.240000,0.145000,0.100000
6,0.370833,0.085048,0.632949,0.004391,0.004788,-0.046349,0.192534,34.379020,6.770748,-0.240000,0.144988,0.100016,0.240000,0.144988,0.100016
6,0.375000,0.085084,0.632981,0.004340,0.004785,-0.045721,0.192569,34.379750,6.794811,-0.240000,0.144985,0.100008,0.240000,0.144986,0.100008
6,0.379167,0.085114,0.633010,0.004328,0.004784,-0.045076,0.192599,34.379840,6.814176,-0.240000,0.144985,0.100010,0.240000,0.144985,0.100010
6,0.383333,0.085143,0.633042,0.004351,0.004789,-0.044416,0.192629,34.379500,6.829666,-0.240000,0.144989,0.099997,0.240000,0.144989,0.099997
6,0.387500,0.085168,0.633069,0.004389,0.004793,-0.043750,0.192654,34.378890,6.842140,-0.240000,0.144993,0.099995,0.240000,0.144993,0.099995
6,0.391667,0.085193,0.633097,0.004437,0.004798,-0.043080,0.192680,34.378230,6.852402,-0.240000,0.144998,0.099988,0.240000,0.144998,0.099988
6,0.395833,0.085214,0.633120,0.004477,0.004800,-0.042414,0.192701,34.377700,6.861318,-0.240000,0.145000,0.099992,0.240000,0.145000,0.099992
6,0.400000,0.085235,0.633142,0.004500,0.004800,-0.041756,0.192723,34.377470,6.869698,-0.240000,0.145000,0.100000,0.240000,0.145000,0.100000
6,0.404167,0.085253,0.633160,0.004506,0.004797,-0.041102,0.192741,34.377470,6.876338,-0.240000,0.144997,0.100011,0.240000,0.144997,0.100011
6,0.408333,0.085271,0.633178,0.004510,0.004798,-0.040440,0.192758,34.377470,6.879918,-0.240000,0.144998,0.100016,0.240000,0.144998,0.100016
6,0.412500,0.085287,0.633194,0.004510,0.004798,-0.039777,0.192775,34.377470,6.881114,-0.240000,0.144999,0.100017,0.240000,0.144999,0.100017
6,0.416667,0.085303,0.633211,0.004508,0.004800,-0.039112,0.192791,34.377470,6.880628,-0.240000,0.145000,0.100014,0.240000,0.145000,0.100014
6,0.420833,0.085319,0.633227,0.004506,0.004802,-0.038450,0.192807,34.377470,6.879143,-0.240000,0.145002,0.100010,0.240000,0.145002,0.100010
6,0.425000,0.085335,0.633243,0.004503,0.004802,-0.037792,0.192823,34.377470,6.877330,-0.240000,0.145003,0.100005,0.240000,0.145003,0.100005
6,0.429167,0.085352,0.633259,0.004501,0.004803,-0.037141,0.192840,34.377470,6.875887,-0.240000,0.145003,0.100002,0.240000,0.145003,0.100002
6,0.433333,0.085369,0.633276,0.004500,0.004800,-0.036502,0.192857,34.377470,6.875494,-0.240000,0.145000,0.100000,0.240000,0.145000,0.100000
6,0.437500,0.085388,0.633295,0.004501,0.004798,-0.035868,0.192875,34.377470,6.875777,-0.240000,0.144998,0.100000,0.240000,0.144998,0.100000
6,0.441667,0.085406,0.633314,0.004503,0.004797,-0.035236,0.192894,34.377470,6.875904,-0.240000,0.144997,0.100000,0.240000,0.144997,0.100000
6,0.445833,0.085429,0.633336,0.004506,0.004799,-0.034607,0.192917,34.377470,6.875921,-0.240000,0.144999,0.100000,0.240000,0.144999,0.100000
6,0.450000,0.085451,0.633359,0.004506,0.004799,-0.033984,0.192939,34.377470,6.875860,-0.240000,0.144999,0.100000,0.240000,0.144999,0.100000
6,0.454167,0.085478,0.633386,0.004508,0.004801,-0.033368,0.192966,34.377470,6.875753,-0.240000,0.145001,0.100000,0.240000,0.145002,0.100000
6,0.458333,0.085505,0.633413,0.004506,0.004801,-0.032763,0.192993,34.377470,6.875637,-0.240000,0.145001,0.100000,0.240000,0.145001,0.100000
6,0.462500,0.085537,0.633445,0.004505,0.004803,-0.032169,0.193025,34.377470,6.875538,-0.240000,0.145003,0.100000,0.240000,0.145003,0.100000
6,0.466667,0.085570,0.633477,0.004499,0.004800,-0.031593,0.193058,34.377470,6.875494,-0.240000,0.145000,0.100000,0.240000,0.145000,0.100000
6,0.470833,0.085609,0.633516,0.004457,0.004800,-0.031030,0.193097,34.377470,6.875494,-0.240000,0.145000,0.100000,0.240000,0.145000,0.100000
6,0.475000,0.085648,0.633555,0.004359,0.004797,-0.030488,0.193136,34.377470,6.875494,-0.240000,0.144997,0.100000,0.240000,0.144997,0.100000
6,0.479167,0.085694,0.633602,0.004249,0.004799,-0.029955,0.193182,34.377470,6.875494,-0.240000,0.144999,0.100000,0.240000,0.144999,0.100000
6,0.483333,0.085740,0.633648,0.004153,0.004797,-0.029436,0.193228,34.377470,6.875494,-0.240000,0.144997,0.100000,0.240000,0.144997,0.100000
6,0.487500,0.085794,0.633702,0.004108,0.004800,-0.028919,0.193282,34.377470,6.875494,-0.240000,0.145000,0.100000,0.240000,0.145000,0.100000
6,0.491667,0.085848,0.633756,0.004132,0.004798,-0.028409,0.193336,34.377470,6.875494,-0.240000,0.144999,0.100000,0.240000,0.144999,0.100000
6,0.495833,0.085910,0.633818,0.004259,0.004801,-0.027894,0.193398,34.377470,6.875494,-0.240000,0.145001,0.100000,0.240000,0.145001,0.100000
6,0.500000,0.085972,0.633880,0.004500,0.004800,-0.027378,0.193460,34.377470,6.875494,-0.240000,0.145000,0.100000,0.240000,0.145000,0.100000
6,0.504167,0.086042,0.633950,0.004845,0.004801,-0.026850,0.193530,34.377490,6.875494,-0.240000,0.145001,0.100000,0.240000,0.145001,0.100000
6,0.508333,0.086112,0.634019,0.004673,0.004798,-0.026319,0.193600,34.377510,6.875500,-0.240000,0.144998,0.100000,0.240000,0.144998,0.100000
6,0.512500,0.086189,0.634097,0.004575,0.004798,-0.025783,0.193677,34.377550,6.875507,-0.240000,0.144998,0.100000,0.240000,0.144998,0.100000
6,0.516667,0.086267,0.634174,0.004525,0.004795,-0.025252,0.193755,34.377580,6.875500,-0.240000,0.144995,0.100000,0.240000,0.144995,0.100000
6,0.520833,0.086351,0.634258,0.004511,0.004795,-0.024724,0.193839,34.377600,6.875507,-0.240000,0.144995,0.100000,0.240000,0.144996,0.100000
6,0.525000,0.086436,0.634343,0.004510,0.004794,-0.024213,0.193924,34.377600,6.875500,-0.240000,0.144994,0.100000,0.240000,0.144994,0.100000
6,0.529167,0.086526,0.634433,0.004512,0.004797,-0.023715,0.194014,34.377560,6.875507,-0.240000,0.144997,0.100000,0.240000,0.144997,0.100000
6,0.533333,0.086616,0.634524,0.004499,0.004800,-0.023243,0.194104,34.377470,6.875494,-0.240000,0.145000,0.100000,0.240000,0.145000,0.100000
6,0.537500,0.086711,0.634618,0.004487,0.004803,-0.022789,0.194199,34.377620,6.875500,-0.240000,0.145003,0.100000,0.240000,0.145003,0.100000
6,0.541667,0.086806,0.634711,0.004485,0.004799,-0.022351,0.194293,34.378090,6.875513,-0.239998,0.144999,0.100001,0.239998,0.144999,0.100001
6,0.545833,0.086903,0.634805,0.004492,0.004794,-0.021928,0.194389,34.378670,6.875524,-0.239997,0.144994,0.100001,0.239997,0.144994,0.100001
6,0.550000,0.087000,0.634900,0.004500,0.004789,-0.021522,0.194486,34.379150,6.875535,-0.239995,0.144989,0.100002,0.239995,0.144989,0.100002
6,0.554167,0.087099,0.634998,0.004507,0.004787,-0.021134,0.194585,34.379330,6.875539,-0.239995,0.144987,0.100002,0.239995,0.144987,0.100002
6,0.558333,0.087198,0.635099,0.004509,0.004790,-0.020767,0.194684,34.378980,6.875535,-0.239996,0.144990,0.100002,0.239996,0.144990,0.100002
6,0.562500,0.087305,0.635211,0.004510,0.004809,-0.020413,0.194793,34.377900,6.875507,-0.239999,0.145009,0.100001,0.239999,0.145009,0.100001
6,0.566667,0.087413,0.635328,0.004499,0.004838,-0.020083,0.194903,34.375870,6.875467,-0.240005,0.145038,0.099999,0.240005,0.145038,0.099998
6,0.570833,0.087537,0.635463,0.004498,0.004888,-0.019760,0.195029,34.373410,6.875418,-0.240012,0.145089,0.099996,0.240012,0.145088,0.099996
6,0.575000,0.087661,0.635598,0.004492,0.004938,-0.019460,0.195156,34.370980,6.875378,-0.240020,0.145139,0.099994,0.240020,0.145139,0.099994
6,0.579167,0.087809,0.635759,0.004502,0.005016,-0.019159,0.195308,34.368180,6.875322,-0.240028,0.145216,0.099991,0.240028,0.145216,0.099991
6,0.583333,0.087957,0.635924,0.004499,0.005100,-0.018880,0.195460,34.364680,6.875259,-0.240039,0.145300,0.099987,0.240039,0.145300,0.099987
6,0.587500,0.088136,0.636124,0.004512,0.005225,-0.018592,0.195645,34.360090,6.875165,-0.240053,0.145426,0.099983,0.240053,0.145426,0.099983
6,0.591667,0.088316,0.636332,0.004506,0.005364,-0.018327,0.195832,34.354060,6.875049,-0.240071,0.145564,0.099977,0.240071,0.145564,0.099977
6,0.595833,0.088533,0.636585,0.004515,0.005557,-0.018046,0.196059,34.346230,6.874884,-0.240095,0.145758,0.099969,0.240095,0.145758,0.099969
6,0.600000,0.088751,0.636849,0.004500,0.005771,-0.017788,0.196288,34.336240,6.874670,-0.240125,0.145971,0.099959,0.240125,0.145971,0.099959
6,0.604167,0.089012,0.637165,0.004507,0.006044,-0.017510,0.196564,34.324600,6.874460,-0.240160,0.146244,0.099948,0.240160,0.146244,0.099948
6,0.608333,0.089274,0.637485,0.004495,0.006328,-0.017259,0.196842,34.311870,6.874282,-0.240199,0.146528,0.099935,0.240199,0.146528,0.099936
6,0.612500,0.089586,0.637863,0.004511,0.006675,-0.016982,0.197171,34.297780,6.874112,-0.240242,0.146875,0.099922,0.240242,0.146875,0.099922
6,0.616667,0.089899,0.638248,0.004502,0.007036,-0.016727,0.197502,34.282010,6.873882,-0.240290,0.147236,0.099906,0.240290,0.147237,0.099906
6,0.620833,0.090267,0.638698,0.004519,0.007471,-0.016437,0.197891,34.264320,6.873550,-0.240343,0.147671,0.099889,0.240343,0.147671,0.099889
6,0.625000,0.090635,0.639158,0.004506,0.007925,-0.016164,0.198284,34.244390,6.873092,-0.240404,0.148126,0.099869,0.240404,0.148126,0.099869
6,0.629167,0.091063,0.639690,0.004520,0.008462,-0.015847,0.198740,34.221950,6.872444,-0.240472,0.148663,0.099847,0.240472,0.148663,0.099847
6,0.633333,0.091492,0.640235,0.004499,0.009024,-0.015543,0.199199,34.196700,6.871573,-0.240549,0.149224,0.099822,0.240550,0.149224,0.099822
6,0.637500,0.091987,0.640858,0.004513,0.009672,-0.015190,0.199727,34.169050,6.870581,-0.240634,0.149873,0.099795,0.240634,0.149873,0.099795
6,0.641667,0.092482,0.641489,0.004497,0.010340,-0.014856,0.200258,34.139400,6.869549,-0.240724,0.150540,0.099768,0.240724,0.150540,0.099768
6,0.645833,0.093046,0.642200,0.004518,0.011097,-0.014469,0.200861,34.107570,6.868410,-0.240821,0.151297,0.099739,0.240821,0.151297,0.099739
6,0.650000,0.093611,0.642921,0.004504,0.011875,-0.014098,0.201467,34.073350,6.867101,-0.240925,0.152075,0.099707,0.240925,0.152075,0.099707
6,0.654167,0.094249,0.643729,0.004526,0.012749,-0.013668,0.202150,34.036530,6.865534,-0.241037,0.152950,0.099672,0.241037,0.152949,0.099672
6,0.658333,0.094888,0.644550,0.004508,0.013647,-0.013252,0.202837,33.996890,6.863656,-0.241158,0.153847,0.099631,0.241158,0.153847,0.099631
6,0.662500,0.095604,0.645461,0.004525,0.014646,-0.012771,0.203605,33.954260,6.861403,-0.241288,0.154846,0.099588,0.241288,0.154846,0.099588
6,0.666667,0.096320,0.646387,0.004499,0.015671,-0.012302,0.204377,33.908390,6.858685,-0.241429,0.155871,0.099537,0.241429,0.155871,0.099537
6,0.670833,0.097117,0.647407,0.004514,0.016802,-0.011763,0.205233,33.859580,6.855616,-0.241578,0.157002,0.099487,0.241579,0.157002,0.099487
6,0.675000,0.097914,0.648439,0.004491,0.017957,-0.011236,0.206093,33.808100,6.852294,-0.241736,0.158157,0.099433,0.241736,0.158157,0.099433
6,0.679167,0.098794,0.649567,0.004512,0.019220,-0.010637,0.207039,33.753840,6.848678,-0.241901,0.159421,0.099382,0.241901,0.159421,0.099382
6,0.683333,0.099675,0.650708,0.004493,0.020508,-0.010052,0.207990,33.696660,6.844703,-0.242076,0.160708,0.099325,0.242076,0.160708,0.099325
6,0.687500,0.100642,0.651949,0.004518,0.021907,-0.009394,0.209030,33.636420,6.840310,-0.242260,0.162107,0.099271,0.242260,0.162107,0.099271
6,0.691667,0.101609,0.653204,0.004500,0.023330,-0.008749,0.210074,33.573010,6.835465,-0.242454,0.163531,0.099207,0.242454,0.163531,0.099207
6,0.695833,0.102664,0.654562,0.004523,0.024867,-0.008031,0.211211,33.506260,6.830083,-0.242658,0.165068,0.099144,0.242658,0.165068,0.099144
6,0.700000,0.103719,0.655935,0.004499,0.026429,-0.007327,0.212353,33.436070,6.824131,-0.242874,0.166629,0.099069,0.242874,0.166629,0.099069
6,0.704167,0.104865,0.657413,0.004518,0.028108,-0.006547,0.213589,33.362570,6.817682,-0.243100,0.168308,0.098997,0.243100,0.168308,0.098997
6,0.708333,0.106011,0.658904,0.004492,0.029813,-0.005781,0.214828,33.285940,6.810816,-0.243335,0.170013,0.098916,0.243335,0.170014,0.098916
6,0.712500,0.107249,0.660500,0.004514,0.031637,-0.004936,0.216164,33.206130,6.803491,-0.243580,0.171838,0.098841,0.243580,0.171838,0.098841
6,0.716667,0.108487,0.662111,0.004490,0.033487,-0.004104,0.217504,33.123070,6.795671,-0.243834,0.173687,0.098756,0.243834,0.173687,0.098756
6,0.720833,0.109818,0.663829,0.004515,0.035455,-0.003193,0.218941,33.036680,6.787309,-0.244099,0.175656,0.098676,0.244099,0.175656,0.098676
6,0.725000,0.111149,0.665561,0.004493,0.037448,-0.002295,0.220383,32.946900,6.778380,-0.244374,0.177648,0.098583,0.244374,0.177648,0.098583
6,0.729167,0.112574,0.667401,0.004520,0.039559,-0.001316,0.221923,32.853670,6.768832,-0.244661,0.179759,0.098495,0.244661,0.179759,0.098495
6,0.733333,0.113999,0.669257,0.004499,0.041693,-0.000351,0.223468,32.756920,6.758641,-0.244959,0.181893,0.098393,0.244959,0.181893,0.098393
6,0.737500,0.115520,0.671221,0.004523,0.043947,0.000695,0.225112,32.656680,6.747851,-0.245268,0.184147,0.098297,0.245268,0.184147,0.098297
6,0.741667,0.117040,0.673200,0.004496,0.046228,0.001727,0.226760,32.553060,6.736510,-0.245587,0.186429,0.098188,0.245588,0.186429,0.098188
6,0.745833,0.118656,0.675287,0.004516,0.048631,0.002840,0.228508,32.446010,6.724608,-0.245917,0.188831,0.098087,0.245917,0.188831,0.098087
6,0.750000,0.120271,0.677388,0.004488,0.051059,0.003942,0.230261,32.335560,6.712111,-0.246256,0.191259,0.097971,0.246256,0.191259,0.097971
6,0.754167,0.121983,0.679598,0.004510,0.053606,0.005127,0.232114,32.221680,6.698992,-0.246606,0.193806,0.097864,0.246607,0.193806,0.097864
6,0.758333,0.123694,0.681822,0.004487,0.056176,0.006301,0.233971,32.104380,6.685234,-0.246968,0.196376,0.097742,0.246968,0.196376,0.097742
6,0.762500,0.125500,0.684154,0.004515,0.058862,0.007560,0.235928,31.983640,6.670804,-0.247340,0.199062,0.097627,0.247340,0.199062,0.097627
6,0.766667,0.127307,0.686499,0.004499,0.061569,0.008810,0.237889,31.859450,6.655691,-0.247724,0.201769,0.097497,0.247724,0.201769,0.097497
6,0.770833,0.129208,0.688952,0.004528,0.064393,0.010143,0.239950,31.731770,6.639900,-0.248119,0.204593,0.097375,0.248119,0.204593,0.097375
6,0.775000,0.131110,0.691419,0.004502,0.067242,0.011463,0.242016,31.600580,6.623479,-0.248525,0.207443,0.097237,0.248525,0.207443,0.097237
6,0.779167,0.133106,0.693992,0.004519,0.070210,0.012867,0.244180,31.465930,6.606424,-0.248941,0.210410,0.097108,0.248941,0.210410,0.097108
6,0.783333,0.135101,0.696578,0.004488,0.073200,0.014261,0.246350,31.327860,6.588704,-0.249367,0.213400,0.096964,0.249367,0.213400,0.096963
6,0.787500,0.137191,0.699270,0.004506,0.076304,0.015741,0.248617,31.186420,6.570325,-0.249804,0.216504,0.096828,0.249804,0.216504,0.096828
6,0.791667,0.139280,0.701973,0.004482,0.079428,0.017216,0.250888,31.041650,6.551260,-0.250252,0.219628,0.096677,0.250252,0.219628,0.096677
6,0.795833,0.141462,0.704779,0.004510,0.082661,0.018778,0.253257,30.893600,6.531528,-0.250710,0.222861,0.096535,0.250710,0.222861,0.096535
6,0.800000,0.143643,0.707596,0.004500,0.085911,0.020337,0.255630,30.742320,6.511086,-0.251180,0.226111,0.096377,0.251180,0.226111,0.096377
6,0.804167,0.145916,0.710516,0.004532,0.089270,0.021981,0.258098,30.587660,6.489943,-0.251660,0.229471,0.096229,0.251660,0.229471,0.096229
6,0.808333,0.148188,0.713447,0.004509,0.092651,0.023617,0.260571,30.429540,6.468135,-0.252151,0.232852,0.096063,0.252151,0.232852,0.096063
6,0.812500,0.150551,0.716479,0.004524,0.096142,0.025337,0.263138,30.268050,6.445633,-0.252652,0.236342,0.095907,0.252652,0.236342,0.095907
6,0.816667,0.152913,0.719520,0.004493,0.099651,0.027053,0.265710,30.103280,6.422460,-0.253163,0.239851,0.095734,0.253163,0.239851,0.095734
6,0.820833,0.155362,0.722659,0.004506,0.103263,0.028855,0.268374,29.935320,6.398597,-0.253684,0.243464,0.095571,0.253684,0.243464,0.095571
6,0.825000,0.157812,0.725807,0.004481,0.106891,0.030658,0.271042,29.764250,6.374059,-0.254216,0.247091,0.095392,0.254216,0.247091,0.095392
6,0.829167,0.160347,0.729050,0.004506,0.110618,0.032549,0.273800,29.590170,6.348848,-0.254757,0.250818,0.095224,0.254757,0.250818,0.095224
6,0.833333,0.162883,0.732300,0.004500,0.114355,0.034446,0.276563,29.413190,6.322950,-0.255308,0.254556,0.095039,0.255308,0.254556,0.095039
6,0.837500,0.165501,0.735642,0.004533,0.118191,0.036427,0.279413,29.233090,6.296371,-0.255869,0.258391,0.094865,0.255869,0.258391,0.094865
6,0.841667,0.168120,0.738994,0.004514,0.122042,0.038407,0.282268,29.049690,6.269098,-0.256441,0.262242,0.094673,0.256441,0.262242,0.094673
6,0.845833,0.170820,0.742434,0.004528,0.125990,0.040469,0.285197,28.863140,6.241121,-0.257023,0.266190,0.094491,0.257023,0.266190,0.094491
6,0.850000,0.173520,0.745883,0.004499,0.129951,0.042534,0.288116,28.673560,6.212474,-0.257614,0.270151,0.094292,0.257614,0.270151,0.094292
6,0.854167,0.176299,0.749417,0.004509,0.134002,0.044683,0.291117,28.481090,6.183167,-0.258214,0.274202,0.094103,0.258214,0.274202,0.094103
6,0.858333,0.179077,0.752957,0.004484,0.138062,0.046839,0.294122,28.285850,6.153206,-0.258824,0.278262,0.093898,0.258824,0.278262,0.093898
