mode,time,phase,pelvis,head,pelvis_velocity,head_velocity,pelvis_acceleration,head_acceleration,source_pelvis,reach_drop,safety_drop,left_planted,right_planted
authored,0.837500,0.142045,0.4817980,1.0996250,0.622194,0.626163,-7.5342,-7.5256,0.4817980,0.0000000,0.0000000,0,0
authored,0.841667,0.147727,0.4843905,1.1022330,0.622201,0.626020,0.0017,-0.0343,0.4843905,0.0000000,0.0000000,0,0
authored,0.845833,0.153409,0.4867994,1.1046580,0.578141,0.581989,-10.5743,-10.5675,0.4867994,0.0000000,0.0000000,0,0
authored,0.850000,0.159091,0.4892083,1.1070820,0.578141,0.581875,0.0000,-0.0275,0.4892083,0.0000000,0.0000000,0,0
authored,0.854167,0.164773,0.4913847,1.1092740,0.522323,0.525885,-13.3964,-13.4376,0.4913847,0.0000000,0.0000000,0,0
authored,0.858333,0.170455,0.4935610,1.1114650,0.522323,0.525799,0.0000,-0.0206,0.4935610,0.0000000,0.0000000,0,0
authored,0.862500,0.176136,0.4954605,1.1133780,0.455875,0.459166,-15.9474,-15.9920,0.4954605,0.0000000,0.0000000,0,0
authored,0.866667,0.181818,0.4973600,1.1152900,0.455875,0.458937,0.0000,-0.0549,0.4973600,0.0000000,0.0000000,0,0
authored,0.870833,0.187500,0.4989438,1.1168860,0.380130,0.383062,-18.1789,-18.2098,0.4989438,0.0000000,0.0000000,0,0
authored,0.875000,0.193182,0.5005277,1.1184810,0.380123,0.382862,-0.0017,-0.0481,0.5005277,0.0000000,0.0000000,0,0
authored,0.879167,0.198864,0.5017638,1.1197280,0.296659,0.299177,-20.0312,-20.0844,0.5017638,0.0000000,0.0000000,0,0
authored,0.883333,0.204545,0.5029998,1.1209740,0.296659,0.298977,0.0000,-0.0481,0.5029998,0.0000000,0.0000000,0,0
authored,0.887500,0.210227,0.5038630,1.1218450,0.207167,0.209198,-21.4783,-21.5469,0.5038630,0.0000000,0.0000000,0,0
authored,0.891667,0.215909,0.5047261,1.1227160,0.207138,0.208912,-0.0069,-0.0687,0.5047261,0.0000000,0.0000000,0,0
authored,0.895833,0.221591,0.5051987,1.1231950,0.113425,0.114956,-22.4911,-22.5494,0.5051987,0.0000000,0.0000000,0,0
authored,0.900000,0.227273,0.5056713,1.1236720,0.113411,0.114670,-0.0034,-0.0687,0.5056713,0.0000000,0.0000000,0,0
authored,0.904167,0.232955,0.5057437,1.1237490,0.017381,0.018368,-23.0473,-23.1125,0.5057437,0.0000000,0.0000000,0,0
authored,0.908333,0.238636,0.5058161,1.1238240,0.017381,0.018082,0.0000,-0.0687,0.5058161,0.0000000,0.0000000,0,0
authored,0.912500,0.244318,0.5054869,1.1234970,-0.079007,-0.078564,-23.1331,-23.1949,0.5054869,0.0000000,0.0000000,0,0
authored,0.916667,0.250000,0.5051577,1.1231680,-0.079007,-0.078850,0.0000,-0.0687,0.5051577,0.0000000,0.0000000,0,0
authored,0.920833,0.255682,0.5044335,1.1224440,-0.173807,-0.173950,-22.7520,-22.8241,0.5044335,0.0000000,0.0000000,0,0
authored,0.925000,0.261364,0.5037094,1.1217180,-0.173793,-0.174236,0.0034,-0.0687,0.5037094,0.0000000,0.0000000,0,0
authored,0.929167,0.267045,0.5026050,1.1206100,-0.265045,-0.265760,-21.9006,-21.9658,0.5026050,0.0000000,0.0000000,0,0
authored,0.933333,0.272727,0.5015007,1.1195020,-0.265031,-0.266018,0.0034,-0.0618,0.5015007,0.0000000,0.0000000,0,0
authored,0.937500,0.278409,0.5000387,1.1180350,-0.350890,-0.352163,-20.6062,-20.6749,0.5000387,0.0000000,0.0000000,0,0
authored,0.941667,0.284091,0.4985767,1.1165660,-0.350883,-0.352392,0.0017,-0.0549,0.4985767,0.0000000,0.0000000,0,0
authored,0.945833,0.289773,0.4967867,1.1147690,-0.429597,-0.431385,-18.8913,-18.9583,0.4967867,0.0000000,0.0000000,0,0
authored,0.950000,0.295455,0.4949967,1.1129700,-0.429597,-0.431643,0.0000,-0.0618,0.4949967,0.0000000,0.0000000,0,0
authored,0.954167,0.301136,0.4929152,1.1108790,-0.499549,-0.501852,-16.7885,-16.8503,0.4929152,0.0000000,0.0000000,0,0
authored,0.958333,0.306818,0.4908337,1.1087870,-0.499563,-0.502138,-0.0034,-0.0687,0.4908337,0.0000000,0.0000000,0,0
authored,0.962500,0.312500,0.4885031,1.1064450,-0.559359,-0.562019,-14.3509,-14.3715,0.4885031,0.0000000,0.0000000,0,0
authored,0.966667,0.318182,0.4861725,1.1041020,-0.559344,-0.562277,0.0034,-0.0618,0.4861725,0.0000000,0.0000000,0,0
authored,0.970833,0.323864,0.4836401,1.1015570,-0.607767,-0.610828,-11.6215,-11.6524,0.4836401,0.0000000,0.0000000,0,0
authored,0.975000,0.329545,0.4811078,1.0990110,-0.607753,-0.611057,0.0034,-0.0549,0.4811078,0.0000000,0.0000000,0,0
authored,0.979167,0.335227,0.4784254,1.0963140,-0.643787,-0.647249,-8.6483,-8.6861,0.4784254,0.0000000,0.0000000,0,0
authored,0.983333,0.340909,0.4757429,1.0936170,-0.643795,-0.647364,-0.0017,-0.0275,0.4757429,0.0000000,0.0000000,0,0
authored,0.987500,0.346591,0.4729649,1.0908230,-0.666711,-0.670481,-5.5000,-5.5481,0.4729649,0.0000000,0.0000000,0,0
authored,0.991667,0.352273,0.4701869,1.0880300,-0.666718,-0.670509,-0.0017,-0.0069,0.4701869,0.0000000,0.0000000,0,0
authored,0.995833,0.357955,0.4673699,1.0851960,-0.676074,-0.679951,-2.2453,-2.2659,0.4673699,0.0000000,0.0000000,0,0
authored,1.000000,0.363636,0.4645530,1.0823630,-0.676060,-0.679951,0.0034,0.0000,0.4645530,0.0000000,0.0000000,0,0
authored,1.004167,0.369318,0.4617544,1.0795480,-0.671668,-0.675659,1.0540,1.0300,0.4617544,0.0000000,0.0000000,0,0
authored,1.008333,0.375000,0.4589558,1.0767330,-0.671668,-0.675659,0.0000,0.0000,0.4589558,0.0000000,0.0000000,0,0
authored,1.012500,0.380682,0.4562325,1.0739930,-0.653594,-0.657578,4.3379,4.3396,0.4562325,0.0000000,0.0000000,0,0
authored,1.016667,0.386364,0.4535093,1.0712530,-0.653572,-0.657606,0.0051,-0.0069,0.4535093,0.0000000,0.0000000,0,0
authored,1.020833,0.392045,0.4509168,1.0686440,-0.622194,-0.626135,7.5308,7.5531,0.4509168,0.0000000,0.0000000,0,0
authored,1.025000,0.397727,0.4483243,1.0660350,-0.622208,-0.626135,-0.0034,0.0000,0.4483243,0.0000000,0.0000000,0,0
authored,1.029167,0.403409,0.4459154,1.0636100,-0.578134,-0.581961,10.5778,10.6018,0.4459154,0.0000000,0.0000000,0,0
authored,1.033333,0.409091,0.4435064,1.0611860,-0.578141,-0.581789,-0.0017,0.0412,0.4435064,0.0000000,0.0000000,0,0
authored,1.037500,0.414773,0.4413301,1.0589950,-0.522330,-0.525885,13.3947,13.4170,0.4413301,0.0000000,0.0000000,0,0
authored,1.041667,0.420455,0.4391537,1.0568040,-0.522323,-0.525742,0.0017,0.0343,0.4391537,0.0000000,0.0000000,0,0
authored,1.045833,0.426136,0.4372543,1.0548910,-0.455875,-0.459194,15.9474,15.9714,0.4372543,0.0000000,0.0000000,0,0
authored,1.050000,0.431818,0.4353548,1.0529790,-0.455868,-0.458965,0.0017,0.0549,0.4353548,0.0000000,0.0000000,0,0
authored,1.054167,0.437500,0.4337709,1.0513830,-0.380130,-0.383091,18.1772,18.2098,0.4337709,0.0000000,0.0000000,0,0
authored,1.058333,0.443182,0.4321871,1.0497870,-0.380130,-0.382891,0.0000,0.0481,0.4321871,0.0000000,0.0000000,0,0
authored,1.062500,0.448864,0.4309510,1.0485410,-0.296659,-0.299149,20.0329,20.0981,0.4309510,0.0000000,0.0000000,0,0
authored,1.066667,0.454545,0.4297149,1.0472950,-0.296667,-0.298920,-0.0017,0.0549,0.4297149,0.0000000,0.0000000,0,0
authored,1.070833,0.460227,0.4288517,1.0464240,-0.207152,-0.209198,21.4834,21.5332,0.4288517,0.0000000,0.0000000,0,0
authored,1.075000,0.465909,0.4279886,1.0455530,-0.207145,-0.208941,0.0017,0.0618,0.4279886,0.0000000,0.0000000,0,0
authored,1.079167,0.471591,0.4275160,1.0450740,-0.113425,-0.114985,22.4928,22.5494,0.4275160,0.0000000,0.0000000,0,0
authored,1.083333,0.477273,0.4270435,1.0445960,-0.113411,-0.114670,0.0034,0.0755,0.4270435,0.0000000,0.0000000,0,0
authored,1.087500,0.482955,0.4269710,1.0445200,-0.017395,-0.018339,23.0438,23.1194,0.4269710,0.0000000,0.0000000,0,0
authored,1.091667,0.488636,0.4268986,1.0444440,-0.017374,-0.018110,0.0051,0.0549,0.4268986,0.0000000,0.0000000,0,0
authored,1.095833,0.494318,0.4272278,1.0447710,0.079014,0.078535,23.1331,23.1949,0.4272278,0.0000000,0.0000000,0,0
authored,1.100000,0.500000,0.4275570,1.0451000,0.079007,0.078821,-0.0017,0.0687,0.4275570,0.0000000,0.0000000,0,0
authored,1.104167,0.505682,0.4282812,1.0458250,0.173800,0.173979,22.7503,22.8378,0.4282812,0.0000000,0.0000000,0,0
authored,1.108333,0.511364,0.4290053,1.0465510,0.173786,0.174265,-0.0034,0.0687,0.4290053,0.0000000,0.0000000,0,0
authored,1.112500,0.517046,0.4301096,1.0476580,0.265045,0.265760,21.9023,21.9589,0.4301096,0.0000000,0.0000000,0,0
authored,1.116667,0.522727,0.4312140,1.0487670,0.265045,0.266047,0.0000,0.0687,0.4312140,0.0000000,0.0000000,0,0
authored,1.120833,0.528409,0.4326760,1.0502340,0.350890,0.352135,20.6028,20.6612,0.4326760,0.0000000,0.0000000,0,0
authored,1.125000,0.534091,0.4341381,1.0517020,0.350897,0.352449,0.0017,0.0755,0.4341381,0.0000000,0.0000000,0,0
authored,1.129167,0.539773,0.4359281,1.0535000,0.429590,0.431356,18.8862,18.9377,0.4359281,0.0000000,0.0000000,0,0
authored,1.133333,0.545455,0.4377181,1.0552980,0.429604,0.431671,0.0034,0.0755,0.4377181,0.0000000,0.0000000,0,0
authored,1.137500,0.551136,0.4397996,1.0573890,0.499563,0.501795,16.7902,16.8297,0.4397996,0.0000000,0.0000000,0,0
authored,1.141667,0.556818,0.4418811,1.0594810,0.499556,0.502081,-0.0017,0.0687,0.4418811,0.0000000,0.0000000,0,0
authored,1.145833,0.562500,0.4442117,1.0618230,0.559344,0.562105,14.3492,14.4058,0.4442117,0.0000000,0.0000000,0,0
authored,1.150000,0.568182,0.4465423,1.0641660,0.559351,0.562277,0.0017,0.0412,0.4465423,0.0000000,0.0000000,0,0
authored,1.154167,0.573864,0.4490746,1.0667120,0.607753,0.610914,11.6163,11.6730,0.4490746,0.0000000,0.0000000,0,0
authored,1.158333,0.579546,0.4516070,1.0692580,0.607760,0.611057,0.0017,0.0343,0.4516070,0.0000000,0.0000000,0,0
authored,1.162500,0.585227,0.4542894,1.0719540,0.643780,0.647163,8.6449,8.6655,0.4542894,0.0000000,0.0000000,0,0
authored,1.166667,0.590909,0.4569719,1.0746520,0.643802,0.647364,0.0051,0.0481,0.4569719,0.0000000,0.0000000,0,0
authored,1.170833,0.596591,0.4597498,1.0774450,0.666704,0.670338,5.4966,5.5138,0.4597498,0.0000000,0.0000000,0,0
authored,1.175000,0.602273,0.4625278,1.0802390,0.666718,0.670595,0.0034,0.0618,0.4625278,0.0000000,0.0000000,0,0
authored,1.179167,0.607955,0.4653448,1.0830720,0.676074,0.679951,2.2453,2.2453,0.4653448,0.0000000,0.0000000,0,0
authored,1.183333,0.613636,0.4681618,1.0859050,0.676074,0.680037,0.0000,0.0206,0.4681618,0.0000000,0.0000000,0,0
authored,1.187500,0.619318,0.4709603,1.0887210,0.671661,0.675688,-1.0592,-1.0437,0.4709603,0.0000000,0.0000000,0,0
authored,1.191667,0.625000,0.4737589,1.0915360,0.671654,0.675659,-0.0017,-0.0069,0.4737589,0.0000000,0.0000000,0,0
authored,1.195833,0.630682,0.4764822,1.0942760,0.653594,0.657578,-4.3345,-4.3396,0.4764822,0.0000000,0.0000000,0,0
authored,1.200000,0.636364,0.4792055,1.0970160,0.653594,0.657578,0.0000,0.0000,0.4792055,0.0000000,0.0000000,0,0
authored,1.204167,0.642046,0.4817980,1.0996250,0.622194,0.626106,-7.5359,-7.5531,0.4817980,0.0000000,0.0000000,0,0
authored,1.208333,0.647727,0.4843905,1.1022330,0.622194,0.626049,0.0000,-0.0137,0.4843905,0.0000000,0.0000000,0,0
authored,1.212500,0.653409,0.4867994,1.1046580,0.578156,0.581989,-10.5692,-10.5743,0.4867994,0.0000000,0.0000000,0,0
authored,1.216667,0.659091,0.4892084,1.1070820,0.578141,0.581846,-0.0034,-0.0343,0.4892084,0.0000000,0.0000000,0,0
authored,1.220833,0.664773,0.4913847,1.1092740,0.522308,0.525885,-13.3999,-13.4308,0.4913847,0.0000000,0.0000000,0,0
authored,1.225000,0.670455,0.4935611,1.1114650,0.522337,0.525799,0.0069,-0.0206,0.4935611,0.0000000,0.0000000,0,0
authored,1.229167,0.676136,0.4954605,1.1133780,0.455875,0.459166,-15.9508,-15.9920,0.4954605,0.0000000,0.0000000,0,0
authored,1.233333,0.681818,0.4973600,1.1152900,0.455861,0.458937,-0.0034,-0.0549,0.4973600,0.0000000,0.0000000,0,0
authored,1.237500,0.687500,0.4989438,1.1168860,0.380130,0.383062,-18.1755,-18.2098,0.4989438,0.0000000,0.0000000,0,0
authored,1.241667,0.693182,0.5005277,1.1184810,0.380123,0.382862,-0.0017,-0.0481,0.5005277,0.0000000,0.0000000,0,0
authored,1.245833,0.698864,0.5017638,1.1197280,0.296674,0.299177,-20.0277,-20.0844,0.5017638,0.0000000,0.0000000,0,0
authored,1.250000,0.704546,0.5029999,1.1209740,0.296659,0.298977,-0.0034,-0.0481,0.5029999,0.0000000,0.0000000,0,0
authored,1.254167,0.710227,0.5038630,1.1218450,0.207152,0.209198,-21.4817,-21.5469,0.5038630,0.0000000,0.0000000,0,0
authored,1.258333,0.715909,0.5047261,1.1227160,0.207138,0.208912,-0.0034,-0.0687,0.5047261,0.0000000,0.0000000,0,0
authored,1.262500,0.721591,0.5051987,1.1231950,0.113425,0.114956,-22.4911,-22.5494,0.5051987,0.0000000,0.0000000,0,0
authored,1.266667,0.727273,0.5056713,1.1236720,0.113411,0.114670,-0.0034,-0.0687,0.5056713,0.0000000,0.0000000,0,0
authored,1.270833,0.732955,0.5057437,1.1237490,0.017381,0.018368,-23.0473,-23.1125,0.5057437,0.0000000,0.0000000,0,0
authored,1.275000,0.738636,0.5058161,1.1238240,0.017381,0.018082,0.0000,-0.0687,0.5058161,0.0000000,0.0000000,0,0
authored,1.279167,0.744318,0.5054869,1.1234970,-0.079007,-0.078564,-23.1331,-23.1949,0.5054869,0.0000000,0.0000000,0,0
authored,1.283333,0.750000,0.5051577,1.1231680,-0.079007,-0.078850,0.0000,-0.0687,0.5051577,0.0000000,0.0000000,0,0
authored,1.287500,0.755682,0.5044335,1.1224440,-0.173807,-0.173950,-22.7520,-22.8241,0.5044335,0.0000000,0.0000000,0,0
authored,1.291667,0.761364,0.5037094,1.1217180,-0.173793,-0.174236,0.0034,-0.0687,0.5037094,0.0000000,0.0000000,0,0
authored,1.295833,0.767046,0.5026050,1.1206100,-0.265045,-0.265760,-21.9006,-21.9658,0.5026050,0.0000000,0.0000000,0,0
authored,1.300000,0.772727,0.5015007,1.1195020,-0.265031,-0.266018,0.0034,-0.0618,0.5015007,0.0000000,0.0000000,0,0
authored,1.304167,0.778409,0.5000387,1.1180350,-0.350890,-0.352163,-20.6062,-20.6749,0.5000387,0.0000000,0.0000000,0,0
authored,1.308333,0.784091,0.4985766,1.1165660,-0.350897,-0.352392,-0.0017,-0.0549,0.4985766,0.0000000,0.0000000,0,0
authored,1.312500,0.789773,0.4967867,1.1147690,-0.429583,-0.431385,-18.8845,-18.9583,0.4967867,0.0000000,0.0000000,0,0
authored,1.316667,0.795455,0.4949967,1.1129700,-0.429597,-0.431643,-0.0034,-0.0618,0.4949967,0.0000000,0.0000000,0,0
authored,1.320833,0.801136,0.4929152,1.1108790,-0.499549,-0.501852,-16.7885,-16.8503,0.4929152,0.0000000,0.0000000,0,0
authored,1.325000,0.806818,0.4908337,1.1087870,-0.499563,-0.502138,-0.0034,-0.0687,0.4908337,0.0000000,0.0000000,0,0
authored,1.329167,0.812500,0.4885031,1.1064450,-0.559344,-0.562019,-14.3475,-14.3715,0.4885031,0.0000000,0.0000000,0,0
authored,1.333333,0.818182,0.4861725,1.1041020,-0.559359,-0.562277,-0.0034,-0.0618,0.4861725,0.0000000,0.0000000,0,0
authored,1.337500,0.823864,0.4836401,1.1015570,-0.607767,-0.610828,-11.6180,-11.6524,0.4836401,0.0000000,0.0000000,0,0
authored,1.341667,0.829546,0.4811078,1.0990110,-0.607753,-0.611057,0.0034,-0.0549,0.4811078,0.0000000,0.0000000,0,0
authored,1.345833,0.835227,0.4784254,1.0963140,-0.643787,-0.647249,-8.6483,-8.6861,0.4784254,0.0000000,0.0000000,0,0
authored,1.350000,0.840909,0.4757429,1.0936170,-0.643795,-0.647364,-0.0017,-0.0275,0.4757429,0.0000000,0.0000000,0,0
authored,1.354167,0.846591,0.4729649,1.0908230,-0.666711,-0.670481,-5.5000,-5.5481,0.4729649,0.0000000,0.0000000,0,0
authored,1.358333,0.852273,0.4701869,1.0880300,-0.666718,-0.670509,-0.0017,-0.0069,0.4701869,0.0000000,0.0000000,0,0
authored,1.362500,0.857955,0.4673699,1.0851960,-0.676074,-0.679951,-2.2453,-2.2659,0.4673699,0.0000000,0.0000000,0,0
authored,1.366667,0.863636,0.4645530,1.0823630,-0.676074,-0.680008,0.0000,-0.0137,0.4645530,0.0000000,0.0000000,0,0
authored,1.370833,0.869318,0.4617544,1.0795480,-0.671668,-0.675602,1.0574,1.0574,0.4617544,0.0000000,0.0000000,0,0
authored,1.375000,0.875000,0.4589557,1.0767330,-0.671668,-0.675659,0.0000,-0.0137,0.4589557,0.0000000,0.0000000,0,0
authored,1.379167,0.880682,0.4562325,1.0739930,-0.653586,-0.657578,4.3396,4.3396,0.4562325,0.0000000,0.0000000,0,0
authored,1.383333,0.886364,0.4535092,1.0712530,-0.653586,-0.657663,0.0000,-0.0206,0.4535092,0.0000000,0.0000000,0,0
authored,1.387500,0.892046,0.4509167,1.0686440,-0.622187,-0.626106,7.5359,7.5737,0.4509167,0.0000000,0.0000000,0,0
authored,1.391667,0.897727,0.4483243,1.0660350,-0.622194,-0.626106,-0.0017,0.0000,0.4483243,0.0000000,0.0000000,0,0
authored,1.395833,0.903409,0.4459154,1.0636100,-0.578134,-0.581961,10.5743,10.5949,0.4459154,0.0000000,0.0000000,0,0
authored,1.400000,0.909091,0.4435064,1.0611860,-0.578156,-0.581789,-0.0051,0.0412,0.4435064,0.0000000,0.0000000,0,0
authored,1.404167,0.914773,0.4413300,1.0589950,-0.522323,-0.525885,13.3999,13.4170,0.4413300,0.0000000,0.0000000,0,0
authored,1.408333,0.920455,0.4391537,1.0568040,-0.522330,-0.525742,-0.0017,0.0343,0.4391537,0.0000000,0.0000000,0,0
authored,1.412500,0.926136,0.4372543,1.0548910,-0.455861,-0.459194,15.9525,15.9714,0.4372543,0.0000000,0.0000000,0,0
authored,1.416667,0.931818,0.4353548,1.0529790,-0.455868,-0.458965,-0.0017,0.0549,0.4353548,0.0000000,0.0000000,0,0
authored,1.420833,0.937500,0.4337709,1.0513830,-0.380130,-0.383091,18.1772,18.2098,0.4337709,0.0000000,0.0000000,0,0
authored,1.425000,0.943182,0.4321870,1.0497870,-0.380137,-0.382891,-0.0017,0.0481,0.4321870,0.0000000,0.0000000,0,0
authored,1.429167,0.948864,0.4309509,1.0485410,-0.296667,-0.299177,20.0329,20.0913,0.4309509,0.0000000,0.0000000,0,0
authored,1.433333,0.954546,0.4297148,1.0472950,-0.296659,-0.298948,0.0017,0.0549,0.4297148,0.0000000,0.0000000,0,0
authored,1.437500,0.960227,0.4288517,1.0464240,-0.207145,-0.209055,21.4834,21.5744,0.4288517,0.0000000,0.0000000,0,0
authored,1.441667,0.965909,0.4279886,1.0455550,-0.207145,-0.208597,0.0000,0.1099,0.4279886,0.0000000,0.0000000,0,0
authored,1.445833,0.971591,0.4275160,1.0450770,-0.113425,-0.114584,22.4928,22.5632,0.4275160,0.0000000,0.0000000,0,0
authored,1.450000,0.977273,0.4270435,1.0446010,-0.113411,-0.114355,0.0034,0.0549,0.4270435,0.0000000,0.0000000,0,0
authored,1.454167,0.982955,0.4269710,1.0445250,-0.017395,-0.018196,23.0438,23.0782,0.4269710,0.0000000,0.0000000,0,0
authored,1.458333,0.988636,0.4268986,1.0444490,-0.017374,-0.018167,0.0051,0.0069,0.4268986,0.0000000,0.0000000,0,0
authored,1.462500,0.994318,0.4272278,1.0447750,0.079014,0.078163,23.1331,23.1194,0.4272278,0.0000000,0.0000000,0,0
authored,1.466667,0.000000,0.4275570,1.0451000,0.079007,0.077963,-0.0017,-0.0481,0.4275570,0.0000000,0.0000000,0,0
moving,0.000000,0.989477,0.4269468,1.0444970,0.000000,0.000000,0.0000,0.0000,0.4269473,-0.0181355,0.0000000,0,0
moving,0.004167,0.995159,0.4272761,1.0448230,0.079036,0.078192,0.0000,0.0000,0.4272765,-0.0204147,0.0000000,0,0
moving,0.008333,0.000841,0.4276638,1.0452080,0.093048,0.092325,3.3628,3.3920,0.4276642,-0.0121048,0.0000000,1,0
moving,0.012500,0.006523,0.4283878,1.0459360,0.173764,0.174751,19.3720,19.7823,0.4283883,-0.0167759,0.0000000,1,0
moving,0.016667,0.012205,0.4291684,1.0467200,0.187333,0.188170,3.2564,3.2204,0.4291687,-0.0211563,0.0000000,1,0
moving,0.020833,0.017886,0.4302726,1.0478270,0.265024,0.265789,18.6459,18.6287,0.4302731,-0.0249844,0.0000000,1,0
moving,0.025000,0.023568,0.4314299,1.0489880,0.277741,0.278549,3.0521,3.0624,0.4314304,-0.0290779,0.0000000,1,0
moving,0.029167,0.029250,0.4328922,1.0504540,0.350947,0.351877,17.5695,17.5987,0.4328924,-0.0327363,0.0000000,1,0
moving,0.033333,0.034932,0.4344026,1.0519700,0.362499,0.363750,2.7723,2.8496,0.4344030,-0.0361416,0.0000000,1,0
moving,0.037500,0.040614,0.4361927,1.0537660,0.429618,0.431128,16.1087,16.1705,0.4361930,-0.0390705,0.0000000,1,0
moving,0.041667,0.046296,0.4380257,1.0556070,0.439932,0.441942,2.4754,2.5955,0.4380261,-0.0417686,0.0000000,1,0
moving,0.045833,0.051977,0.4401073,1.0576980,0.499585,0.501881,14.3166,14.3852,0.4401076,-0.0440555,0.0000000,1,0
moving,0.050000,0.057659,0.4422256,1.0598270,0.508390,0.510922,2.1132,2.1698,0.4422260,-0.0461526,0.0000000,1,0
moving,0.054167,0.063341,0.4445561,1.0621690,0.559330,0.562105,12.2257,12.2841,0.4445566,-0.0478791,0.0000000,1,0
moving,0.058333,0.069023,0.4469166,1.0645420,0.566504,0.569515,1.7218,1.7784,0.4469171,-0.0494100,0.0000000,1,0
moving,0.062500,0.074705,0.4494489,1.0670880,0.607767,0.610943,9.9031,9.9426,0.4494494,-0.0505924,0.0000000,1,0
moving,0.066667,0.080386,0.4520037,1.0696560,0.613132,0.616407,1.2875,1.3115,0.4520039,-0.0515653,0.0000000,1,0
moving,0.070833,0.086068,0.4546860,1.0723530,0.643752,0.647221,7.3488,7.3952,0.4546864,-0.0522073,0.0000000,1,0
moving,0.075000,0.091750,0.4573825,1.0750650,0.647171,0.650768,0.8205,0.8514,0.4573830,-0.0526160,0.0000000,1,0
moving,0.079167,0.097432,0.4601606,1.0778580,0.666754,0.670395,4.7001,4.7104,0.4601610,-0.0527099,0.0000000,1,0
moving,0.083333,0.103114,0.4629443,1.0806580,0.668070,0.671911,0.3159,0.3639,0.4629447,-0.0525702,0.0000000,1,0
moving,0.087500,0.108796,0.4657612,1.0834910,0.676074,0.679979,1.9209,1.9363,0.4657617,-0.0521792,0.0000000,1,0
moving,0.091667,0.114477,0.4685755,1.0863220,0.675423,0.679407,-0.1562,-0.1373,0.4685760,-0.0515873,0.0000000,1,0
moving,0.095833,0.120159,0.4713741,1.0891370,0.671668,0.675688,-0.9012,-0.8926,0.4713745,-0.0508252,0.0000000,1,0
moving,0.100000,0.125841,0.4741617,1.0919410,0.669014,0.673027,-0.6369,-0.6386,0.4741620,-0.0499122,0.0000000,1,0
moving,0.104167,0.131523,0.4768850,1.0946810,0.653586,0.657549,-3.7027,-3.7148,0.4768853,-0.0489287,0.0000000,1,0
moving,0.108333,0.137205,0.4795888,1.0974010,0.648916,0.652857,-1.1209,-1.1261,0.4795892,-0.0478618,0.0000000,1,0
moving,0.112500,0.142886,0.4821812,1.1000100,0.622187,0.626106,-6.4150,-6.4201,0.4821817,-0.0468012,0.0000000,1,0
moving,0.116667,0.148568,0.4847465,1.1025920,0.615664,0.619526,-1.5656,-1.5793,0.4847470,-0.0456477,0.0000000,1,0
moving,0.120833,0.154250,0.4871555,1.1050160,0.578170,0.581961,-8.9985,-9.0157,0.4871559,-0.0445256,0.0000000,1,0
moving,0.125000,0.159932,0.4895299,1.1074060,0.569859,0.573578,-1.9947,-2.0119,0.4895305,-0.0433058,0.0000000,1,0
moving,0.129167,0.165614,0.4917063,1.1095980,0.522337,0.525913,-11.4052,-11.4395,0.4917068,-0.0421453,0.0000000,1,0
moving,0.133333,0.171296,0.4938417,1.1117470,0.512481,0.515900,-2.3655,-2.4033,0.4938422,-0.0408777,0.0000000,1,0
moving,0.137500,0.176977,0.4957412,1.1136600,0.455875,0.459137,-13.5853,-13.6231,0.4957416,-0.0396873,0.0000000,1,0
moving,0.141667,0.182659,0.4975939,1.1155260,0.444660,0.447722,-2.6917,-2.7397,0.4975944,-0.0383741,0.0000000,1,0
moving,0.145833,0.188341,0.4991778,1.1171220,0.380130,0.383034,-15.4873,-15.5251,0.4991783,-0.0371407,0.0000000,1,0
moving,0.150000,0.194023,0.5007100,1.1186650,0.367734,0.370445,-2.9749,-3.0212,0.5007106,-0.0357758,0.0000000,1,0
moving,0.154167,0.199705,0.5019462,1.1199120,0.296674,0.299120,-17.0546,-17.1181,0.5019467,-0.0345403,0.0000000,1,0
moving,0.158333,0.205386,0.5031271,1.1211020,0.283427,0.285730,-3.1792,-3.2135,0.5031276,-0.0332144,0.0000000,1,0
moving,0.162500,0.211068,0.5039901,1.1219740,0.207124,0.209169,-18.3128,-18.3746,0.5039907,-0.0320823,0.0000000,1,0
moving,0.166667,0.216750,0.5047954,1.1227860,0.193276,0.194979,-3.3234,-3.4058,0.5047960,-0.0309078,0.0000000,1,0
moving,0.170833,0.222432,0.5052681,1.1232650,0.113440,0.114927,-19.1608,-19.2123,0.5052686,-0.0299926,0.0000000,1,0
moving,0.175000,0.228114,0.5056814,1.1236830,0.099192,0.100451,-3.4195,-3.4744,0.5056820,-0.0290887,0.0000000,1,0
moving,0.179167,0.233796,0.5057539,1.1237600,0.017395,0.018282,-19.6312,-19.7205,0.5057544,-0.0283768,0.0000000,1,0
moving,0.183333,0.239477,0.5057668,1.1237750,0.003104,0.003805,-3.4298,-3.4744,0.5057674,-0.0275506,0.0000000,1,0
moving,0.187500,0.245159,0.5054376,1.1234480,-0.079007,-0.078621,-19.7067,-19.7823,0.5054382,-0.0269512,0.0000000,1,0
moving,0.191667,0.250841,0.5050500,1.1230610,-0.093026,-0.092926,-3.3646,-3.4332,0.5050505,-0.0263591,0.0000000,1,0
moving,0.195833,0.256523,0.5043259,1.1223360,-0.173793,-0.173950,-19.3840,-19.4458,0.5043264,-0.0261189,0.0000000,1,0
moving,0.200000,0.262205,0.5035453,1.1215530,-0.187326,-0.187826,-3.2478,-3.3302,0.5035459,-0.0260206,0.0000000,1,0
