mode,time,phase,pelvis,head,pelvis_velocity,head_velocity,pelvis_acceleration,head_acceleration,source_pelvis,reach_drop,safety_drop,left_planted,right_planted
authored,0.804167,0.096591,0.4420990,1.0597940,-0.516415,-0.512781,154.5759,154.5913,0.4420990,0.0000000,0.0000000,0,0
authored,0.808333,0.102273,0.4399473,1.0576580,-0.516400,-0.512581,0.0034,0.0481,0.4399473,0.0000000,0.0000000,0,0
authored,0.812500,0.107955,0.4377956,1.0555230,-0.516408,-0.512495,-0.0017,0.0206,0.4377956,0.0000000,0.0000000,0,0
authored,0.816667,0.113636,0.4356439,1.0533880,-0.516415,-0.512466,-0.0017,0.0069,0.4356439,0.0000000,0.0000000,0,0
authored,0.820833,0.119318,0.4334922,1.0512530,-0.516400,-0.512352,0.0034,0.0275,0.4334922,0.0000000,0.0000000,0,0
authored,0.825000,0.125000,0.4313405,1.0491180,-0.516415,-0.512409,-0.0034,-0.0137,0.4313405,0.0000000,0.0000000,0,0
authored,0.829167,0.130682,0.4291888,1.0469830,-0.516400,-0.512438,0.0034,-0.0069,0.4291888,0.0000000,0.0000000,0,0
authored,0.833333,0.136364,0.4270371,1.0448470,-0.516408,-0.512409,-0.0017,0.0069,0.4270371,0.0000000,0.0000000,0,0
authored,0.837500,0.142045,0.4287466,1.0465730,0.410264,0.414162,222.4010,222.3770,0.4287466,0.0000000,0.0000000,0,0
authored,0.841667,0.147727,0.4304560,1.0482990,0.410256,0.414133,-0.0017,-0.0069,0.4304560,0.0000000,0.0000000,0,0
authored,0.845833,0.153409,0.4321654,1.0500240,0.410256,0.414047,0.0000,-0.0206,0.4321654,0.0000000,0.0000000,0,0
authored,0.850000,0.159091,0.4338748,1.0517490,0.410264,0.414019,0.0017,-0.0069,0.4338748,0.0000000,0.0000000,0,0
authored,0.854167,0.164773,0.4355842,1.0534730,0.410256,0.413876,-0.0017,-0.0343,0.4355842,0.0000000,0.0000000,0,0
authored,0.858333,0.170455,0.4372936,1.0551970,0.410256,0.413675,0.0000,-0.0481,0.4372936,0.0000000,0.0000000,0,0
authored,0.862500,0.176136,0.4390030,1.0569200,0.410264,0.413532,0.0017,-0.0343,0.4390030,0.0000000,0.0000000,0,0
authored,0.866667,0.181818,0.4407124,1.0586430,0.410256,0.413361,-0.0017,-0.0412,0.4407124,0.0000000,0.0000000,0,0
authored,0.870833,0.187500,0.4436774,1.0616200,0.711594,0.714512,72.3209,72.2763,0.4436774,0.0000000,0.0000000,0,0
authored,0.875000,0.193182,0.4466423,1.0645960,0.711579,0.714283,-0.0034,-0.0549,0.4466423,0.0000000,0.0000000,0,0
authored,0.879167,0.198864,0.4496072,1.0675710,0.711579,0.714111,0.0000,-0.0412,0.4496072,0.0000000,0.0000000,0,0
authored,0.883333,0.204545,0.4525721,1.0705460,0.711579,0.713882,0.0000,-0.0549,0.4525721,0.0000000,0.0000000,0,0
authored,0.887500,0.210227,0.4555371,1.0735190,0.711586,0.713654,0.0017,-0.0549,0.4555371,0.0000000,0.0000000,0,0
authored,0.891667,0.215909,0.4585020,1.0764920,0.711579,0.713339,-0.0017,-0.0755,0.4585020,0.0000000,0.0000000,0,0
authored,0.895833,0.221591,0.4614669,1.0794630,0.711579,0.713110,0.0000,-0.0549,0.4614669,0.0000000,0.0000000,0,0
authored,0.900000,0.227273,0.4644318,1.0824330,0.711579,0.712824,0.0000,-0.0687,0.4644318,0.0000000,0.0000000,0,0
authored,0.904167,0.232955,0.4674030,1.0854080,0.713089,0.714083,0.3622,0.3021,0.4674030,0.0000000,0.0000000,0,0
authored,0.908333,0.238636,0.4703742,1.0883820,0.713074,0.713797,-0.0034,-0.0687,0.4703742,0.0000000,0.0000000,0,0
authored,0.912500,0.244318,0.4733454,1.0913550,0.713089,0.713482,0.0034,-0.0755,0.4733454,0.0000000,0.0000000,0,0
authored,0.916667,0.250000,0.4763166,1.0943270,0.713089,0.713310,0.0000,-0.0412,0.4763166,0.0000000,0.0000000,0,0
authored,0.920833,0.255682,0.4792877,1.0972980,0.713074,0.712881,-0.0034,-0.1030,0.4792877,0.0000000,0.0000000,0,0
authored,0.925000,0.261364,0.4822589,1.1002670,0.713096,0.712681,0.0051,-0.0481,0.4822589,0.0000000,0.0000000,0,0
authored,0.929167,0.267045,0.4852301,1.1032350,0.713067,0.712337,-0.0069,-0.0824,0.4852301,0.0000000,0.0000000,0,0
authored,0.933333,0.272727,0.4882012,1.1062020,0.713081,0.712080,0.0034,-0.0618,0.4882012,0.0000000,0.0000000,0,0
authored,0.937500,0.278409,0.4899294,1.1079250,0.414763,0.413504,-71.5965,-71.6583,0.4899294,0.0000000,0.0000000,0,0
authored,0.941667,0.284091,0.4916576,1.1096470,0.414763,0.413218,0.0000,-0.0687,0.4916576,0.0000000,0.0000000,0,0
authored,0.945833,0.289773,0.4933857,1.1113680,0.414748,0.412989,-0.0034,-0.0549,0.4933857,0.0000000,0.0000000,0,0
authored,0.950000,0.295455,0.4951138,1.1130870,0.414748,0.412703,0.0000,-0.0687,0.4951138,0.0000000,0.0000000,0,0
authored,0.954167,0.301136,0.4968420,1.1148060,0.414763,0.412474,0.0034,-0.0549,0.4968420,0.0000000,0.0000000,0,0
authored,0.958333,0.306818,0.4985702,1.1165240,0.414763,0.412216,0.0000,-0.0618,0.4985702,0.0000000,0.0000000,0,0
authored,0.962500,0.312500,0.5002983,1.1182400,0.414741,0.412045,-0.0051,-0.0412,0.5002983,0.0000000,0.0000000,0,0
authored,0.966667,0.318182,0.5020264,1.1199560,0.414748,0.411844,0.0017,-0.0481,0.5020264,0.0000000,0.0000000,0,0
authored,0.970833,0.323864,0.5026530,1.1205700,0.150390,0.147285,-63.4460,-63.4941,0.5026530,0.0000000,0.0000000,0,0
authored,0.975000,0.329545,0.5032796,1.1211830,0.150390,0.147114,0.0000,-0.0412,0.5032796,0.0000000,0.0000000,0,0
authored,0.979167,0.335227,0.5039063,1.1217950,0.150390,0.146942,0.0000,-0.0412,0.5039063,0.0000000,0.0000000,0,0
authored,0.983333,0.340909,0.5045328,1.1224070,0.150375,0.146799,-0.0034,-0.0343,0.5045328,0.0000000,0.0000000,0,0
authored,0.987500,0.346591,0.5051594,1.1230180,0.150390,0.146627,0.0034,-0.0412,0.5051594,0.0000000,0.0000000,0,0
authored,0.991667,0.352273,0.5057861,1.1236290,0.150390,0.146570,0.0000,-0.0137,0.5057861,0.0000000,0.0000000,0,0
authored,0.995833,0.357955,0.5064126,1.1242390,0.150375,0.146513,-0.0034,-0.0137,0.5064126,0.0000000,0.0000000,0,0
authored,1.000000,0.363636,0.5070392,1.1248500,0.150375,0.146484,0.0000,-0.0069,0.5070392,0.0000000,0.0000000,0,0
authored,1.004167,0.369318,0.5018554,1.1196490,-1.244116,-1.248093,-334.6778,-334.6984,0.5018554,0.0000000,0.0000000,0,0
authored,1.008333,0.375000,0.4966716,1.1144490,-1.244109,-1.248093,0.0017,0.0000,0.4966716,0.0000000,0.0000000,0,0
authored,1.012500,0.380682,0.4914878,1.1092480,-1.244116,-1.248150,-0.0017,-0.0137,0.4914878,0.0000000,0.0000000,0,0
authored,1.016667,0.386364,0.4863040,1.1040480,-1.244101,-1.248150,0.0034,0.0000,0.4863040,0.0000000,0.0000000,0,0
authored,1.020833,0.392045,0.4811201,1.0988470,-1.244130,-1.248035,-0.0069,0.0275,0.4811201,0.0000000,0.0000000,0,0
authored,1.025000,0.397727,0.4759363,1.0936470,-1.244123,-1.248035,0.0017,0.0000,0.4759363,0.0000000,0.0000000,0,0
authored,1.029167,0.403409,0.4707525,1.0884470,-1.244116,-1.247978,0.0017,0.0137,0.4707525,0.0000000,0.0000000,0,0
authored,1.033333,0.409091,0.4655687,1.0832480,-1.244109,-1.247721,0.0017,0.0618,0.4655687,0.0000000,0.0000000,0,0
authored,1.037500,0.414773,0.4644810,1.0821460,-0.261040,-0.264616,235.9365,235.9451,0.4644810,0.0000000,0.0000000,0,0
authored,1.041667,0.420455,0.4633934,1.0810440,-0.261033,-0.264416,0.0017,0.0481,0.4633934,0.0000000,0.0000000,0,0
authored,1.045833,0.426136,0.4623057,1.0799430,-0.261047,-0.264387,-0.0034,0.0069,0.4623057,0.0000000,0.0000000,0,0
authored,1.050000,0.431818,0.4612181,1.0788420,-0.261033,-0.264130,0.0034,0.0618,0.4612181,0.0000000,0.0000000,0,0
authored,1.054167,0.437500,0.4601304,1.0777420,-0.261033,-0.263987,0.0000,0.0343,0.4601304,0.0000000,0.0000000,0,0
authored,1.058333,0.443182,0.4590428,1.0766430,-0.261040,-0.263758,-0.0017,0.0549,0.4590428,0.0000000,0.0000000,0,0
authored,1.062500,0.448864,0.4579551,1.0755450,-0.261033,-0.263615,0.0017,0.0343,0.4579551,0.0000000,0.0000000,0,0
authored,1.066667,0.454545,0.4568674,1.0744480,-0.261047,-0.263271,-0.0034,0.0824,0.4568674,0.0000000,0.0000000,0,0
authored,1.070833,0.460227,0.4546250,1.0721970,-0.538187,-0.540218,-66.5136,-66.4673,0.4546250,0.0000000,0.0000000,0,0
authored,1.075000,0.465909,0.4523826,1.0699470,-0.538180,-0.539961,0.0017,0.0618,0.4523826,0.0000000,0.0000000,0,0
authored,1.079167,0.471591,0.4501401,1.0676980,-0.538187,-0.539732,-0.0017,0.0549,0.4501401,0.0000000,0.0000000,0,0
authored,1.083333,0.477273,0.4478977,1.0654500,-0.538187,-0.539503,0.0000,0.0549,0.4478977,0.0000000,0.0000000,0,0
authored,1.087500,0.482955,0.4456553,1.0632040,-0.538173,-0.539131,0.0034,0.0893,0.4456553,0.0000000,0.0000000,0,0
authored,1.091667,0.488636,0.4434128,1.0609590,-0.538187,-0.538874,-0.0034,0.0618,0.4434128,0.0000000,0.0000000,0,0
authored,1.095833,0.494318,0.4411704,1.0587140,-0.538187,-0.538673,0.0000,0.0481,0.4411704,0.0000000,0.0000000,0,0
authored,1.100000,0.500000,0.4389280,1.0564710,-0.538173,-0.538330,0.0034,0.0824,0.4389280,0.0000000,0.0000000,0,0
authored,1.104167,0.505682,0.4444287,1.0619720,1.320162,1.320305,446.0002,446.0723,0.4444287,0.0000000,0.0000000,0,0
authored,1.108333,0.511364,0.4499294,1.0674750,1.320176,1.320648,0.0034,0.0824,0.4499294,0.0000000,0.0000000,0,0
authored,1.112500,0.517046,0.4554302,1.0729790,1.320183,1.320906,0.0017,0.0618,0.4554302,0.0000000,0.0000000,0,0
authored,1.116667,0.522727,0.4609309,1.0784840,1.320169,1.321163,-0.0034,0.0618,0.4609309,0.0000000,0.0000000,0,0
authored,1.120833,0.528409,0.4664316,1.0839900,1.320162,1.321421,-0.0017,0.0618,0.4664316,0.0000000,0.0000000,0,0
authored,1.125000,0.534091,0.4719323,1.0894970,1.320169,1.321764,0.0017,0.0824,0.4719323,0.0000000,0.0000000,0,0
authored,1.129167,0.539773,0.4774329,1.0950050,1.320162,1.321878,-0.0017,0.0275,0.4774329,0.0000000,0.0000000,0,0
authored,1.133333,0.545455,0.4829336,1.1005140,1.320147,1.322193,-0.0034,0.0755,0.4829336,0.0000000,0.0000000,0,0
authored,1.137500,0.551136,0.4780981,1.0956880,-1.160502,-1.158256,-595.3559,-595.3079,0.4780981,0.0000000,0.0000000,0,0
authored,1.141667,0.556818,0.4732628,1.0908630,-1.160474,-1.157913,0.0069,0.0824,0.4732628,0.0000000,0.0000000,0,0
authored,1.145833,0.562500,0.4684274,1.0860390,-1.160495,-1.157770,-0.0051,0.0343,0.4684274,0.0000000,0.0000000,0,0
authored,1.150000,0.568182,0.4635921,1.0812160,-1.160481,-1.157541,0.0034,0.0549,0.4635921,0.0000000,0.0000000,0,0
authored,1.154167,0.573864,0.4587567,1.0763940,-1.160488,-1.157369,-0.0017,0.0412,0.4587567,0.0000000,0.0000000,0,0
authored,1.158333,0.579546,0.4539213,1.0715720,-1.160495,-1.157169,-0.0017,0.0481,0.4539213,0.0000000,0.0000000,0,0
authored,1.162500,0.585227,0.4490860,1.0667510,-1.160474,-1.157055,0.0051,0.0275,0.4490860,0.0000000,0.0000000,0,0
authored,1.166667,0.590909,0.4442507,1.0619310,-1.160481,-1.156912,-0.0017,0.0343,0.4442507,0.0000000,0.0000000,0,0
authored,1.170833,0.596591,0.4420990,1.0597940,-0.516408,-0.512781,154.5776,154.5913,0.4420990,0.0000000,0.0000000,0,0
authored,1.175000,0.602273,0.4399473,1.0576580,-0.516400,-0.512581,0.0017,0.0481,0.4399473,0.0000000,0.0000000,0,0
authored,1.179167,0.607955,0.4377956,1.0555230,-0.516415,-0.512495,-0.0034,0.0206,0.4377956,0.0000000,0.0000000,0,0
authored,1.183333,0.613636,0.4356439,1.0533880,-0.516408,-0.512466,0.0017,0.0069,0.4356439,0.0000000,0.0000000,0,0
authored,1.187500,0.619318,0.4334922,1.0512530,-0.516400,-0.512352,0.0017,0.0275,0.4334922,0.0000000,0.0000000,0,0
authored,1.191667,0.625000,0.4313405,1.0491180,-0.516415,-0.512409,-0.0034,-0.0137,0.4313405,0.0000000,0.0000000,0,0
authored,1.195833,0.630682,0.4291888,1.0469830,-0.516400,-0.512438,0.0034,-0.0069,0.4291888,0.0000000,0.0000000,0,0
authored,1.200000,0.636364,0.4270372,1.0448470,-0.516393,-0.512409,0.0017,0.0069,0.4270372,0.0000000,0.0000000,0,0
authored,1.204167,0.642046,0.4287466,1.0465730,0.410249,0.414162,222.3942,222.3770,0.4287466,0.0000000,0.0000000,0,0
authored,1.208333,0.647727,0.4304560,1.0482990,0.410256,0.414133,0.0017,-0.0069,0.4304560,0.0000000,0.0000000,0,0
authored,1.212500,0.653409,0.4321654,1.0500240,0.410271,0.414076,0.0034,-0.0137,0.4321654,0.0000000,0.0000000,0,0
authored,1.216667,0.659091,0.4338748,1.0517490,0.410249,0.413990,-0.0051,-0.0206,0.4338748,0.0000000,0.0000000,0,0
authored,1.220833,0.664773,0.4355842,1.0534730,0.410271,0.413876,0.0051,-0.0275,0.4355842,0.0000000,0.0000000,0,0
authored,1.225000,0.670455,0.4372936,1.0551970,0.410256,0.413704,-0.0034,-0.0412,0.4372936,0.0000000,0.0000000,0,0
authored,1.229167,0.676136,0.4390030,1.0569200,0.410249,0.413504,-0.0017,-0.0481,0.4390030,0.0000000,0.0000000,0,0
authored,1.233333,0.681818,0.4407125,1.0586430,0.410271,0.413361,0.0051,-0.0343,0.4407125,0.0000000,0.0000000,0,0
authored,1.237500,0.687500,0.4436774,1.0616200,0.711579,0.714512,72.3141,72.2763,0.4436774,0.0000000,0.0000000,0,0
authored,1.241667,0.693182,0.4466423,1.0645960,0.711579,0.714283,0.0000,-0.0549,0.4466423,0.0000000,0.0000000,0,0
authored,1.245833,0.698864,0.4496073,1.0675710,0.711586,0.714111,0.0017,-0.0412,0.4496073,0.0000000,0.0000000,0,0
authored,1.250000,0.704546,0.4525722,1.0705460,0.711579,0.713882,-0.0017,-0.0549,0.4525722,0.0000000,0.0000000,0,0
authored,1.254167,0.710227,0.4555371,1.0735190,0.711579,0.713654,0.0000,-0.0549,0.4555371,0.0000000,0.0000000,0,0
authored,1.258333,0.715909,0.4585021,1.0764920,0.711594,0.713339,0.0034,-0.0755,0.4585021,0.0000000,0.0000000,0,0
authored,1.262500,0.721591,0.4614669,1.0794630,0.711572,0.713139,-0.0051,-0.0481,0.4614669,0.0000000,0.0000000,0,0
authored,1.266667,0.727273,0.4644319,1.0824330,0.711579,0.712824,0.0017,-0.0755,0.4644319,0.0000000,0.0000000,0,0
authored,1.270833,0.732955,0.4674030,1.0854080,0.713081,0.714054,0.3605,0.2953,0.4674030,0.0000000,0.0000000,0,0
authored,1.275000,0.738636,0.4703742,1.0883820,0.713089,0.713797,0.0017,-0.0618,0.4703742,0.0000000,0.0000000,0,0
authored,1.279167,0.744318,0.4733454,1.0913550,0.713074,0.713482,-0.0034,-0.0755,0.4733454,0.0000000,0.0000000,0,0
authored,1.283333,0.750000,0.4763166,1.0943270,0.713089,0.713310,0.0034,-0.0412,0.4763166,0.0000000,0.0000000,0,0
authored,1.287500,0.755682,0.4792877,1.0972980,0.713074,0.712881,-0.0034,-0.1030,0.4792877,0.0000000,0.0000000,0,0
authored,1.291667,0.761364,0.4822589,1.1002670,0.713096,0.712681,0.0051,-0.0481,0.4822589,0.0000000,0.0000000,0,0
authored,1.295833,0.767046,0.4852301,1.1032350,0.713067,0.712337,-0.0069,-0.0824,0.4852301,0.0000000,0.0000000,0,0
authored,1.300000,0.772727,0.4882013,1.1062020,0.713096,0.712109,0.0069,-0.0549,0.4882013,0.0000000,0.0000000,0,0
authored,1.304167,0.778409,0.4899294,1.1079250,0.414748,0.413475,-71.6034,-71.6721,0.4899294,0.0000000,0.0000000,0,0
authored,1.308333,0.784091,0.4916576,1.1096470,0.414763,0.413218,0.0034,-0.0618,0.4916576,0.0000000,0.0000000,0,0
authored,1.312500,0.789773,0.4933857,1.1113680,0.414748,0.412989,-0.0034,-0.0549,0.4933857,0.0000000,0.0000000,0,0
authored,1.316667,0.795455,0.4951138,1.1130870,0.414748,0.412703,0.0000,-0.0687,0.4951138,0.0000000,0.0000000,0,0
authored,1.320833,0.801136,0.4968420,1.1148060,0.414763,0.412474,0.0034,-0.0549,0.4968420,0.0000000,0.0000000,0,0
authored,1.325000,0.806818,0.4985702,1.1165240,0.414763,0.412216,0.0000,-0.0618,0.4985702,0.0000000,0.0000000,0,0
authored,1.329167,0.812500,0.5002982,1.1182400,0.414727,0.412045,-0.0086,-0.0412,0.5002982,0.0000000,0.0000000,0,0
authored,1.333333,0.818182,0.5020264,1.1199560,0.414763,0.411844,0.0086,-0.0481,0.5020264,0.0000000,0.0000000,0,0
authored,1.337500,0.823864,0.5026530,1.1205700,0.150390,0.147285,-63.4495,-63.4941,0.5026530,0.0000000,0.0000000,0,0
authored,1.341667,0.829546,0.5032796,1.1211830,0.150390,0.147114,0.0000,-0.0412,0.5032796,0.0000000,0.0000000,0,0
authored,1.345833,0.835227,0.5039063,1.1217950,0.150390,0.146942,0.0000,-0.0412,0.5039063,0.0000000,0.0000000,0,0
authored,1.350000,0.840909,0.5045328,1.1224070,0.150375,0.146799,-0.0034,-0.0343,0.5045328,0.0000000,0.0000000,0,0
authored,1.354167,0.846591,0.5051594,1.1230180,0.150390,0.146627,0.0034,-0.0412,0.5051594,0.0000000,0.0000000,0,0
authored,1.358333,0.852273,0.5057861,1.1236290,0.150390,0.146570,0.0000,-0.0137,0.5057861,0.0000000,0.0000000,0,0
authored,1.362500,0.857955,0.5064126,1.1242390,0.150375,0.146513,-0.0034,-0.0137,0.5064126,0.0000000,0.0000000,0,0
authored,1.366667,0.863636,0.5070391,1.1248490,0.150361,0.146427,-0.0034,-0.0206,0.5070391,0.0000000,0.0000000,0,0
authored,1.370833,0.869318,0.5018554,1.1196490,-1.244101,-1.248035,-334.6710,-334.6710,0.5018554,0.0000000,0.0000000,0,0
authored,1.375000,0.875000,0.4966716,1.1144490,-1.244109,-1.248150,-0.0017,-0.0275,0.4966716,0.0000000,0.0000000,0,0
authored,1.379167,0.880682,0.4914877,1.1092480,-1.244130,-1.248093,-0.0051,0.0137,0.4914877,0.0000000,0.0000000,0,0
authored,1.383333,0.886364,0.4863039,1.1040480,-1.244116,-1.248150,0.0034,-0.0137,0.4863039,0.0000000,0.0000000,0,0
authored,1.387500,0.892046,0.4811200,1.0988470,-1.244123,-1.248093,-0.0017,0.0137,0.4811200,0.0000000,0.0000000,0,0
authored,1.391667,0.897727,0.4759363,1.0936470,-1.244109,-1.247978,0.0034,0.0275,0.4759363,0.0000000,0.0000000,0,0
authored,1.395833,0.903409,0.4707524,1.0884470,-1.244123,-1.247978,-0.0034,0.0000,0.4707524,0.0000000,0.0000000,0,0
authored,1.400000,0.909091,0.4655687,1.0832480,-1.244094,-1.247721,0.0069,0.0618,0.4655687,0.0000000,0.0000000,0,0
authored,1.404167,0.914773,0.4644810,1.0821460,-0.261040,-0.264616,235.9331,235.9451,0.4644810,0.0000000,0.0000000,0,0
authored,1.408333,0.920455,0.4633934,1.0810440,-0.261040,-0.264473,0.0000,0.0343,0.4633934,0.0000000,0.0000000,0,0
authored,1.412500,0.926136,0.4623057,1.0799430,-0.261040,-0.264330,0.0000,0.0343,0.4623057,0.0000000,0.0000000,0,0
authored,1.416667,0.931818,0.4612181,1.0788420,-0.261033,-0.264130,0.0017,0.0481,0.4612181,0.0000000,0.0000000,0,0
authored,1.420833,0.937500,0.4601304,1.0777420,-0.261033,-0.263987,0.0000,0.0343,0.4601304,0.0000000,0.0000000,0,0
authored,1.425000,0.943182,0.4590428,1.0766430,-0.261040,-0.263758,-0.0017,0.0549,0.4590428,0.0000000,0.0000000,0,0
authored,1.429167,0.948864,0.4579551,1.0755450,-0.261047,-0.263615,-0.0017,0.0343,0.4579551,0.0000000,0.0000000,0,0
authored,1.433333,0.954546,0.4568674,1.0744480,-0.261033,-0.263271,0.0034,0.0824,0.4568674,0.0000000,0.0000000,0,0
authored,1.437500,0.960227,0.4546250,1.0721970,-0.538187,-0.540104,-66.5171,-66.4398,0.4546250,0.0000000,0.0000000,0,0
authored,1.441667,0.965909,0.4523826,1.0699490,-0.538180,-0.539675,0.0017,0.1030,0.4523826,0.0000000,0.0000000,0,0
authored,1.445833,0.971591,0.4501401,1.0677010,-0.538187,-0.539360,-0.0017,0.0755,0.4501401,0.0000000,0.0000000,0,0
authored,1.450000,0.977273,0.4478977,1.0654550,-0.538187,-0.539131,0.0000,0.0549,0.4478977,0.0000000,0.0000000,0,0
authored,1.454167,0.982955,0.4456552,1.0632090,-0.538187,-0.538988,0.0000,0.0343,0.4456552,0.0000000,0.0000000,0,0
authored,1.458333,0.988636,0.4434128,1.0609640,-0.538180,-0.538931,0.0017,0.0137,0.4434128,0.0000000,0.0000000,0,0
authored,1.462500,0.994318,0.4411704,1.0587180,-0.538187,-0.539045,-0.0017,-0.0275,0.4411704,0.0000000,0.0000000,0,0
authored,1.466667,0.000000,0.4389280,1.0564710,-0.538166,-0.539188,0.0051,-0.0343,0.4389280,0.0000000,0.0000000,0,0
moving,0.000000,0.989477,0.4430805,1.0606310,0.000000,0.000000,0.0000,0.0000,0.4430809,-0.0022473,0.0000000,0,0
moving,0.004167,0.995159,0.4408382,1.0583850,-0.538158,-0.539045,0.0000,0.0000,0.4408385,-0.0069157,0.0000000,0,0
moving,0.008333,0.000841,0.4397417,1.0572850,-0.263171,-0.263872,65.9969,66.0416,0.4397421,-0.0000560,0.0000000,1,0
moving,0.012500,0.006523,0.4451584,1.0627060,1.300020,1.300993,375.1659,375.5676,0.4452429,0.0000839,0.0000000,1,0
moving,0.016667,0.012205,0.4502716,1.0678230,1.227157,1.227980,-17.4871,-17.5232,0.4507435,0.0004715,0.0000000,1,0
moving,0.020833,0.017886,0.4552394,1.0727940,1.192288,1.193075,-8.3685,-8.3771,0.4562442,0.0010044,0.0000000,1,0
moving,0.025000,0.023568,0.4605892,1.0781470,1.283948,1.284771,21.9984,22.0070,0.4617450,0.0011553,0.0000000,1,0
moving,0.029167,0.029250,0.4657221,1.0832840,1.231892,1.232815,-12.4935,-12.4695,0.4672456,0.0015230,0.0000000,1,0
moving,0.033333,0.034932,0.4706360,1.0882030,1.179321,1.180572,-12.6171,-12.5382,0.4727463,0.0021101,0.0000000,1,0
moving,0.037500,0.040614,0.4753289,1.0929020,1.126306,1.127815,-12.7235,-12.6617,0.4782470,0.0029177,0.0000000,1,0
moving,0.041667,0.046296,0.4798076,1.0973890,1.074893,1.076889,-12.3390,-12.2223,0.4822179,0.0024098,0.0000000,1,0
moving,0.045833,0.051977,0.4773820,1.0949730,-0.582147,-0.579844,-397.6896,-397.6158,0.4773825,-0.0067318,0.0000000,1,0
moving,0.050000,0.057659,0.4725467,1.0901480,-1.160481,-1.157942,-138.8002,-138.7436,0.4725472,-0.0157557,0.0000000,1,0
moving,0.054167,0.063341,0.4677114,1.0853250,-1.160459,-1.157684,0.0051,0.0618,0.4677118,-0.0246819,0.0000000,1,0
moving,0.058333,0.069023,0.4628762,1.0805020,-1.160459,-1.157455,0.0000,0.0549,0.4628765,-0.0334836,0.0000000,1,0
moving,0.062500,0.074705,0.4580407,1.0756800,-1.160502,-1.157341,-0.0103,0.0275,0.4580411,-0.0421035,0.0000000,1,0
moving,0.066667,0.080386,0.4532054,1.0708580,-1.160474,-1.157198,0.0069,0.0343,0.4532057,-0.0504862,0.0000000,1,0
moving,0.070833,0.086068,0.4483700,1.0660370,-1.160502,-1.156998,-0.0069,0.0481,0.4483704,-0.0586045,0.0000000,1,0
moving,0.075000,0.091750,0.4439318,1.0616140,-1.065173,-1.061640,22.8790,22.8859,0.4439322,-0.0660704,0.0000000,1,0
moving,0.079167,0.097432,0.4417801,1.0594770,-0.516415,-0.512753,131.7020,131.7329,0.4417805,-0.0710173,0.0000000,1,0
moving,0.083333,0.103114,0.4396284,1.0573420,-0.516393,-0.512524,0.0051,0.0549,0.4396288,-0.0757556,0.0000000,1,0
moving,0.087500,0.108796,0.4374767,1.0552060,-0.516415,-0.512524,-0.0051,0.0000,0.4374771,-0.0803077,0.0000000,1,0
moving,0.091667,0.114477,0.4353250,1.0530710,-0.516415,-0.512438,0.0000,0.0206,0.4353254,-0.0846909,0.0000000,1,0
moving,0.095833,0.120159,0.4331732,1.0509360,-0.516415,-0.512381,0.0000,0.0137,0.4331737,-0.0889171,0.0000000,1,0
moving,0.100000,0.125841,0.4310215,1.0488010,-0.516415,-0.512409,0.0000,-0.0069,0.4310220,-0.0929951,0.0000000,1,0
moving,0.104167,0.131523,0.4288699,1.0466660,-0.516393,-0.512409,0.0051,0.0000,0.4288704,-0.0969340,0.0000000,1,0
moving,0.108333,0.137205,0.4272898,1.0451020,-0.379221,-0.375309,32.9212,32.9041,0.4272902,-0.1001692,0.0000000,1,0
moving,0.112500,0.142886,0.4289992,1.0468280,0.410271,0.414190,189.4781,189.4798,0.4289996,-0.0999921,0.0000000,1,0
moving,0.116667,0.148568,0.4307085,1.0485530,0.410221,0.414076,-0.0120,-0.0275,0.4307089,-0.0996957,0.0000000,1,0
moving,0.120833,0.154250,0.4324180,1.0502790,0.410285,0.414133,0.0154,0.0137,0.4324184,-0.0992733,0.0000000,1,0
moving,0.125000,0.159932,0.4341275,1.0520040,0.410271,0.413933,-0.0034,-0.0481,0.4341278,-0.0987187,0.0000000,1,0
moving,0.129167,0.165614,0.4358367,1.0537280,0.410221,0.413818,-0.0120,-0.0275,0.4358372,-0.0980234,0.0000000,1,0
moving,0.133333,0.171296,0.4375463,1.0554520,0.410285,0.413704,0.0154,-0.0275,0.4375466,-0.0971789,0.0000000,1,0
moving,0.137500,0.176977,0.4392557,1.0571750,0.410271,0.413532,-0.0034,-0.0412,0.4392560,-0.0961761,0.0000000,1,0
moving,0.141667,0.182659,0.4411508,1.0590830,0.454831,0.457907,10.6945,10.6499,0.4411513,-0.0948191,0.0000000,1,0
moving,0.145833,0.188341,0.4441158,1.0620600,0.711594,0.714512,61.6230,61.5852,0.4441162,-0.0922013,0.0000000,1,0
moving,0.150000,0.194023,0.4470808,1.0650360,0.711586,0.714254,-0.0017,-0.0618,0.4470811,-0.0893989,0.0000000,1,0
moving,0.154167,0.199705,0.4500457,1.0680110,0.711594,0.714054,0.0017,-0.0481,0.4500461,-0.0864310,0.0000000,1,0
moving,0.158333,0.205386,0.4530105,1.0709860,0.711544,0.713854,-0.0120,-0.0481,0.4530110,-0.0833179,0.0000000,1,0
moving,0.162500,0.211068,0.4559756,1.0739590,0.711615,0.713625,0.0172,-0.0549,0.4559759,-0.0800836,0.0000000,1,0
moving,0.166667,0.216750,0.4589403,1.0769310,0.711544,0.713282,-0.0172,-0.0824,0.4589408,-0.0767512,0.0000000,1,0
