mode,time,phase,pelvis,head,pelvis_velocity,head_velocity,pelvis_acceleration,head_acceleration,source_pelvis,reach_drop,safety_drop,left_planted,right_planted
moving,0.187500,0.245159,0.4054010,1.0234110,0.517423,0.517817,13.7604,13.6917,0.4054013,-0.1243009,0.0000000,1,0
moving,0.191667,0.250841,0.4075916,1.0256020,0.525734,0.525856,1.9947,1.9295,0.4075920,-0.1246456,0.0000000,1,0
moving,0.195833,0.256523,0.4099839,1.0279940,0.574150,0.573950,11.6197,11.5425,0.4099842,-0.1250069,0.0000000,1,0
moving,0.200000,0.262205,0.4124037,1.0304120,0.580759,0.580273,1.5862,1.5175,0.4124040,-0.1254356,0.0000000,1,0
moving,0.204167,0.267886,0.4149833,1.0329880,0.619104,0.618381,9.2028,9.1461,0.4149837,-0.1256805,0.0000000,1,0
moving,0.208333,0.273568,0.4175829,1.0355830,0.623903,0.622845,1.1518,1.0712,0.4175834,-0.1257801,0.0000000,1,0
moving,0.212500,0.279250,0.4202978,1.0382930,0.651577,0.650311,6.6416,6.5918,0.4202982,-0.1261127,0.0000000,1,0
moving,0.216667,0.284932,0.4230243,1.0410130,0.654366,0.652771,0.6695,0.5905,0.4230248,-0.1268470,0.0000000,1,0
moving,0.220833,0.290614,0.4258190,1.0438000,0.670731,0.668907,3.9276,3.8727,0.4258195,-0.1293314,0.0000000,1,0
moving,0.225000,0.296296,0.4286171,1.0465890,0.671525,0.669451,0.1905,0.1305,0.4286176,-0.1329332,0.0000000,1,0
moving,0.229167,0.301977,0.4314347,1.0493970,0.676231,0.673885,1.1295,1.0643,0.4314352,-0.1360253,0.0000000,1,0
moving,0.233333,0.307659,0.4342472,1.0521990,0.675008,0.672426,-0.2935,-0.3502,0.4342477,-0.1382948,0.0000000,1,0
moving,0.237500,0.313341,0.4370304,1.0549710,0.667963,0.665274,-1.6909,-1.7166,0.4370309,-0.1394609,0.0000000,1,0
moving,0.241667,0.319023,0.4398001,1.0577280,0.664737,0.661783,-0.7742,-0.8377,0.4398006,-0.1392329,0.0000000,1,0
moving,0.245833,0.324705,0.4424923,1.0604070,0.646112,0.642958,-4.4701,-4.5181,0.4424928,-0.1362817,0.0000000,1,0
moving,0.250000,0.330386,0.4451629,1.0630640,0.640948,0.637665,-1.2394,-1.2703,0.4451634,-0.1310154,0.0000000,1,0
moving,0.254167,0.336068,0.4477091,1.0655960,0.611086,0.607595,-7.1669,-7.2166,0.4477096,-0.1258159,0.0000000,1,0
moving,0.258333,0.341750,0.4502261,1.0680980,0.604076,0.600443,-1.6823,-1.7166,0.4502266,-0.1205521,0.0000000,1,0
moving,0.262500,0.347432,0.4525747,1.0704310,0.563679,0.559959,-9.6954,-9.7160,0.4525752,-0.1150834,0.0000000,1,0
moving,0.266667,0.353114,0.4548870,1.0727270,0.554938,0.551119,-2.0977,-2.1217,0.4548874,-0.1092605,0.0000000,0,0
moving,0.270833,0.358796,0.4569899,1.0748140,0.504713,0.500794,-12.0541,-12.0781,0.4569905,-0.1029320,0.0000000,0,0
moving,0.275000,0.364477,0.4590504,1.0768580,0.494499,0.490580,-2.4513,-2.4513,0.4590508,-0.0959423,0.0000000,0,0
moving,0.279167,0.370159,0.4608651,1.0786560,0.435534,0.431614,-14.1518,-14.1518,0.4608656,-0.0877750,0.0000000,0,0
moving,0.283333,0.375841,0.4626317,1.0804060,0.423982,0.419970,-2.7723,-2.7946,0.4626322,-0.0786133,0.0000000,0,0
moving,0.287500,0.381523,0.4641211,1.0818790,0.357471,0.353451,-15.9628,-15.9645,0.4641216,-0.0690266,0.0000000,0,0
moving,0.291667,0.387205,0.4655580,1.0832990,0.344853,0.340834,-3.0281,-3.0281,0.4655585,-0.0595456,0.0000000,0,0
moving,0.295833,0.392886,0.4666919,1.0844170,0.272119,0.268192,-17.4562,-17.4339,0.4666924,-0.0506352,0.0000000,0,0
moving,0.300000,0.398568,0.4677697,1.0854780,0.258679,0.254774,-3.2255,-3.2204,0.4677702,-0.0426688,0.0000000,0,0
moving,0.304167,0.404250,0.4685249,1.0862180,0.181260,0.177469,-18.5806,-18.5532,0.4685254,-0.0359142,0.0000000,0,0
moving,0.308333,0.409932,0.4692218,1.0868990,0.167248,0.163593,-3.3628,-3.3302,0.4692223,-0.0305260,0.0000000,0,0
moving,0.312500,0.415614,0.4695829,1.0872460,0.086668,0.083199,-19.3394,-19.2947,0.4695834,-0.0258787,0.0000000,0,0
moving,0.316667,0.421296,0.4698847,1.0875330,0.072420,0.068951,-3.4195,-3.4195,0.4698851,-0.0216619,0.0000000,0,0
moving,0.320833,0.426977,0.4698444,1.0874790,-0.009656,-0.012903,-19.6981,-19.6449,0.4698449,-0.0179693,0.0000000,0,0
moving,0.325000,0.432659,0.4697449,1.0873670,-0.023882,-0.027008,-3.4143,-3.3852,0.4697454,-0.0148650,0.0000000,0,0
moving,0.329167,0.438341,0.4693040,1.0869140,-0.105815,-0.108748,-19.6638,-19.6175,0.4693045,-0.0123794,0.0000000,0,0
moving,0.333333,0.444023,0.4688052,1.0864040,-0.119712,-0.122423,-3.3354,-3.2822,0.4688058,-0.0105166,0.0000000,0,0
moving,0.337500,0.449705,0.4679728,1.0855610,-0.199771,-0.202246,-19.2141,-19.1574,0.4679734,-0.0092642,0.0000000,0,0
moving,0.341667,0.455386,0.4670850,1.0846640,-0.213089,-0.215321,-3.1963,-3.1380,0.4670855,-0.0086073,0.0000000,0,0
moving,0.345833,0.461068,0.4658780,1.0834490,-0.289679,-0.291653,-18.3815,-18.3197,0.4658785,-0.0084111,0.0000000,0,0
moving,0.350000,0.466750,0.4646190,1.0821820,-0.302153,-0.303898,-2.9938,-2.9388,0.4646195,-0.0085697,0.0000000,0,0
moving,0.354167,0.472432,0.4630618,1.0806190,-0.373721,-0.375223,-17.1764,-17.1181,0.4630623,-0.0090630,0.0000000,0,0
moving,0.358333,0.478114,0.4614576,1.0790090,-0.385029,-0.386295,-2.7140,-2.6573,0.4614581,-0.0110202,0.0000000,0,0
moving,0.362500,0.483796,0.4595820,1.0771300,-0.450132,-0.451040,-15.6246,-15.5388,0.4595825,-0.0147408,0.0000000,0,0
moving,0.366667,0.489477,0.4576650,1.0752100,-0.460088,-0.460825,-2.3895,-2.3483,0.4576654,-0.0187931,0.0000000,0,0
moving,0.370833,0.495159,0.4555092,1.0730530,-0.517387,-0.517731,-13.7518,-13.6574,0.4555097,-0.0233559,0.0000000,0,0
moving,0.375000,0.500841,0.4533185,1.0708610,-0.525770,-0.525913,-2.0119,-1.9638,0.4533190,-0.0176542,0.0000000,0,1
moving,0.379167,0.506523,0.4509264,1.0684700,-0.574093,-0.573893,-11.5974,-11.5150,0.4509269,-0.0240586,0.0000000,0,1
moving,0.383333,0.512205,0.4485065,1.0660520,-0.580773,-0.580301,-1.6033,-1.5381,0.4485070,-0.0303189,0.0000000,0,1
moving,0.387500,0.517886,0.4459268,1.0634760,-0.619133,-0.618324,-9.2062,-9.1255,0.4459273,-0.0365962,0.0000000,0,1
moving,0.391667,0.523568,0.4433272,1.0608810,-0.623918,-0.622902,-1.1484,-1.0986,0.4433276,-0.0433014,0.0000000,0,1
moving,0.395833,0.529250,0.4406123,1.0581710,-0.651562,-0.650253,-6.6347,-6.5643,0.4406128,-0.0499397,0.0000000,0,1
moving,0.400000,0.534932,0.4378857,1.0554510,-0.654395,-0.652800,-0.6798,-0.6111,0.4378862,-0.0564154,0.0000000,0,1
moving,0.404167,0.540614,0.4350910,1.0526640,-0.670717,-0.668907,-3.9173,-3.8658,0.4350915,-0.0627938,0.0000000,0,1
moving,0.408333,0.546296,0.4322930,1.0498750,-0.671525,-0.669451,-0.1940,-0.1305,0.4322935,-0.0690292,0.0000000,0,1
moving,0.412500,0.551977,0.4294754,1.0470660,-0.676231,-0.673971,-1.1295,-1.0849,0.4294759,-0.0751684,0.0000000,0,1
moving,0.416667,0.557659,0.4266629,1.0442650,-0.675001,-0.672455,0.2953,0.3639,0.4266634,-0.0811923,0.0000000,0,1
moving,0.420833,0.563341,0.4238797,1.0414930,-0.667970,-0.665188,1.6874,1.7441,0.4238802,-0.0870643,0.0000000,0,1
moving,0.425000,0.569023,0.4211099,1.0387360,-0.664730,-0.661726,0.7776,0.8308,0.4211104,-0.0927847,0.0000000,0,1
moving,0.429167,0.574705,0.4184178,1.0360570,-0.646119,-0.642900,4.4666,4.5181,0.4184183,-0.0982691,0.0000000,0,1
moving,0.433333,0.580386,0.4157473,1.0334000,-0.640926,-0.637693,1.2463,1.2497,0.4157477,-0.1035525,0.0000000,0,1
moving,0.437500,0.586068,0.4132010,1.0308680,-0.611107,-0.607624,7.1566,7.2166,0.4132015,-0.1085057,0.0000000,0,1
moving,0.441667,0.591750,0.4106839,1.0283660,-0.604091,-0.600529,1.6840,1.7029,0.4106844,-0.1131926,0.0000000,0,1
moving,0.445833,0.597432,0.4083353,1.0260330,-0.563664,-0.559988,9.7023,9.7298,0.4083358,-0.1174590,0.0000000,0,1
moving,0.450000,0.603114,0.4060232,1.0237370,-0.554917,-0.551033,2.0994,2.1492,0.4060237,-0.1214521,0.0000000,0,1
moving,0.454167,0.608796,0.4039201,1.0216500,-0.504735,-0.500879,12.0438,12.0369,0.4039206,-0.1250176,0.0000000,0,1
moving,0.458333,0.614477,0.4018597,1.0196060,-0.494499,-0.490522,2.4565,2.4857,0.4018602,-0.1283446,0.0000000,0,1
moving,0.462500,0.620159,0.4000450,1.0178080,-0.435534,-0.431500,14.1518,14.1655,0.4000455,-0.1312535,0.0000000,0,1
moving,0.466667,0.625841,0.3982784,1.0160580,-0.423982,-0.420027,2.7723,2.7534,0.3982789,-0.1339726,0.0000000,0,1
moving,0.470833,0.631523,0.3967889,1.0145850,-0.357471,-0.353422,15.9628,15.9851,0.3967894,-0.1363043,0.0000000,0,1
moving,0.475000,0.637205,0.3953521,1.0131650,-0.344832,-0.340920,3.0333,3.0006,0.3953526,-0.1385098,0.0000000,0,1
moving,0.479167,0.642886,0.3942182,1.0120470,-0.272133,-0.268221,17.4477,17.4477,0.3942187,-0.1403390,0.0000000,0,1
moving,0.483333,0.648568,0.3931404,1.0109850,-0.258687,-0.254803,3.2272,3.2204,0.3931409,-0.1420182,0.0000000,0,1
moving,0.487500,0.654250,0.3923852,1.0102460,-0.181239,-0.177441,18.5875,18.5669,0.3923857,-0.1432651,0.0000000,0,1
moving,0.491667,0.659932,0.3916883,1.0095650,-0.167248,-0.163536,3.3577,3.3371,0.3916888,-0.1443306,0.0000000,0,1
moving,0.495833,0.665614,0.3913271,1.0092180,-0.086689,-0.083141,19.3342,19.2947,0.3913276,-0.1449193,0.0000000,0,1
moving,0.500000,0.671296,0.3910255,1.0089310,-0.072398,-0.068979,3.4298,3.3989,0.3910260,-0.1452931,0.0000000,0,1
moving,0.504167,0.676977,0.3910657,1.0089850,0.009656,0.012932,19.6930,19.6587,0.3910662,-0.1451495,0.0000000,0,1
moving,0.508333,0.682659,0.3911652,1.0090970,0.023882,0.026951,3.4143,3.3646,0.3911657,-0.1447533,0.0000000,0,1
moving,0.512500,0.688341,0.3916060,1.0095500,0.105779,0.108690,19.6552,19.6175,0.3916065,-0.1436925,0.0000000,0,1
moving,0.516667,0.694023,0.3921047,1.0100600,0.119705,0.122395,3.3422,3.2890,0.3921053,-0.1422444,0.0000000,0,1
moving,0.520833,0.699705,0.3929372,1.0109030,0.199792,0.202274,19.2209,19.1711,0.3929377,-0.1402214,0.0000000,0,1
moving,0.525000,0.705386,0.3938251,1.0118000,0.213089,0.215321,3.1912,3.1311,0.3938256,-0.1380036,0.0000000,0,1
moving,0.529167,0.711068,0.3950322,1.0130160,0.289700,0.291739,18.3867,18.3403,0.3950327,-0.1354413,0.0000000,0,1
moving,0.533333,0.716750,0.3962910,1.0142820,0.302131,0.303869,2.9835,2.9114,0.3962916,-0.1329274,0.0000000,0,1
moving,0.537500,0.722432,0.3978482,1.0158450,0.373721,0.375223,17.1816,17.1249,0.3978487,-0.1303491,0.0000000,0,1
moving,0.541667,0.728114,0.3994525,1.0174540,0.385029,0.386238,2.7140,2.6436,0.3994530,-0.1280896,0.0000000,0,1
moving,0.545833,0.733796,0.4013281,1.0193340,0.450132,0.451040,15.6246,15.5525,0.4013286,-0.1259139,0.0000000,0,1
moving,0.550000,0.739477,0.4032451,1.0212540,0.460088,0.460796,2.3895,2.3415,0.4032456,-0.1243490,0.0000000,0,1
moving,0.554167,0.745159,0.4054008,1.0234110,0.517373,0.517759,13.7484,13.6711,0.4054013,-0.1243896,0.0000000,0,1
moving,0.558333,0.750841,0.4075915,1.0256020,0.525770,0.525885,2.0153,1.9501,0.4075920,-0.1247377,0.0000000,0,1
moving,0.562500,0.756523,0.4099837,1.0279940,0.574129,0.573950,11.6060,11.5356,0.4099842,-0.1251021,0.0000000,0,1
moving,0.566667,0.762205,0.4124035,1.0304110,0.580752,0.580273,1.5896,1.5175,0.4124040,-0.1255336,0.0000000,0,1
moving,0.570833,0.767886,0.4149832,1.0329880,0.619133,0.618381,9.2113,9.1461,0.4149837,-0.1257814,0.0000000,0,1
moving,0.575000,0.773568,0.4175830,1.0355830,0.623939,0.622902,1.1536,1.0849,0.4175835,-0.1258835,0.0000000,0,1
moving,0.579167,0.779250,0.4202977,1.0382930,0.651541,0.650311,6.6244,6.5781,0.4202982,-0.1262183,0.0000000,0,1
moving,0.583333,0.784932,0.4230244,1.0410130,0.654402,0.652800,0.6866,0.5974,0.4230249,-0.1269538,0.0000000,0,1
moving,0.587500,0.790614,0.4258190,1.0438000,0.670710,0.668850,3.9139,3.8521,0.4258195,-0.1294390,0.0000000,0,1
moving,0.591667,0.796296,0.4286171,1.0465890,0.671546,0.669451,0.2008,0.1442,0.4286176,-0.1330417,0.0000000,0,1
moving,0.595833,0.801977,0.4314347,1.0493970,0.676210,0.673885,1.1192,1.0643,0.4314352,-0.1361345,0.0000000,0,1
moving,0.600000,0.807659,0.4342473,1.0521990,0.675023,0.672483,-0.2850,-0.3365,0.4342478,-0.1384043,0.0000000,0,1
moving,0.604167,0.813341,0.4370304,1.0549710,0.667949,0.665216,-1.6977,-1.7441,0.4370309,-0.1395718,0.0000000,0,1
moving,0.608333,0.819023,0.4398001,1.0577280,0.664737,0.661783,-0.7708,-0.8240,0.4398006,-0.1393462,0.0000000,0,1
moving,0.612500,0.824705,0.4424924,1.0604080,0.646133,0.643015,-4.4649,-4.5044,0.4424928,-0.1362792,0.0000000,0,1
moving,0.616667,0.830386,0.4451629,1.0630640,0.640926,0.637608,-1.2497,-1.2978,0.4451634,-0.1310142,0.0000000,0,1
moving,0.620833,0.836068,0.4477092,1.0655960,0.611107,0.607624,-7.1566,-7.1960,0.4477096,-0.1258158,0.0000000,0,1
moving,0.625000,0.841750,0.4502261,1.0680980,0.604069,0.600443,-1.6891,-1.7235,0.4502266,-0.1205532,0.0000000,0,1
moving,0.629167,0.847432,0.4525747,1.0704310,0.563664,0.559931,-9.6971,-9.7229,0.4525752,-0.1150851,0.0000000,0,1
moving,0.633333,0.853114,0.4548870,1.0727270,0.554938,0.551119,-2.0943,-2.1149,0.4548874,-0.1092632,0.0000000,0,0
moving,0.637500,0.858796,0.4569900,1.0748140,0.504735,0.500822,-12.0489,-12.0712,0.4569905,-0.1029354,0.0000000,0,0
moving,0.641667,0.864477,0.4590504,1.0768580,0.494478,0.490551,-2.4616,-2.4651,0.4590509,-0.0959463,0.0000000,0,0
moving,0.645833,0.870159,0.4608651,1.0786560,0.435534,0.431614,-14.1466,-14.1449,0.4608656,-0.0877797,0.0000000,0,0
moving,0.650000,0.875841,0.4626317,1.0804060,0.423982,0.419970,-2.7723,-2.7946,0.4626322,-0.0786184,0.0000000,0,0
moving,0.654167,0.881523,0.4641211,1.0818790,0.357471,0.353451,-15.9628,-15.9645,0.4641216,-0.0690317,0.0000000,0,0
moving,0.658333,0.887205,0.4655580,1.0832990,0.344853,0.340834,-3.0281,-3.0281,0.4655585,-0.0595507,0.0000000,0,0
moving,0.662500,0.892886,0.4666919,1.0844170,0.272119,0.268192,-17.4562,-17.4339,0.4666924,-0.0506408,0.0000000,0,0
moving,0.666667,0.898568,0.4677697,1.0854780,0.258679,0.254774,-3.2255,-3.2204,0.4677702,-0.0426741,0.0000000,0,0
moving,0.670833,0.904250,0.4685249,1.0862180,0.181260,0.177469,-18.5806,-18.5532,0.4685254,-0.0359194,0.0000000,0,0
moving,0.675000,0.909932,0.4692218,1.0868990,0.167248,0.163593,-3.3628,-3.3302,0.4692223,-0.0305310,0.0000000,0,0
moving,0.679167,0.915614,0.4695829,1.0872460,0.086668,0.083199,-19.3394,-19.2947,0.4695834,-0.0258834,0.0000000,0,0
moving,0.683333,0.921296,0.4698847,1.0875330,0.072420,0.068951,-3.4195,-3.4195,0.4698851,-0.0216661,0.0000000,0,0
moving,0.687500,0.926977,0.4698444,1.0874790,-0.009656,-0.012903,-19.6981,-19.6449,0.4698449,-0.0179730,0.0000000,0,0
moving,0.691667,0.932659,0.4697449,1.0873670,-0.023882,-0.027008,-3.4143,-3.3852,0.4697454,-0.0148681,0.0000000,0,0
moving,0.695833,0.938341,0.4693040,1.0869140,-0.105815,-0.108748,-19.6638,-19.6175,0.4693045,-0.0123820,0.0000000,0,0
moving,0.700000,0.944023,0.4688052,1.0864040,-0.119712,-0.122423,-3.3354,-3.2822,0.4688058,-0.0105191,0.0000000,0,0
moving,0.704167,0.949705,0.4679728,1.0855610,-0.199771,-0.202246,-19.2141,-19.1574,0.4679734,-0.0092663,0.0000000,0,0
moving,0.708333,0.955386,0.4670850,1.0846640,-0.213089,-0.215321,-3.1963,-3.1380,0.4670855,-0.0086125,0.0000000,0,0
moving,0.712500,0.961068,0.4658779,1.0834490,-0.289700,-0.291510,-18.3867,-18.2854,0.4658784,-0.0086042,0.0000000,0,0
moving,0.716667,0.966750,0.4646190,1.0821840,-0.302131,-0.303583,-2.9835,-2.8976,0.4646195,-0.0091458,0.0000000,0,0
moving,0.720833,0.972432,0.4630618,1.0806230,-0.373721,-0.374823,-17.1816,-17.0975,0.4630623,-0.0101123,0.0000000,0,0
moving,0.725000,0.978114,0.4614576,1.0790140,-0.385029,-0.385952,-2.7140,-2.6711,0.4614581,-0.0124473,0.0000000,0,0
moving,0.729167,0.983796,0.4595820,1.0771360,-0.450132,-0.450926,-15.6246,-15.5937,0.4595825,-0.0163678,0.0000000,0,0
moving,0.733333,0.989477,0.4576650,1.0752150,-0.460088,-0.460882,-2.3895,-2.3895,0.4576655,-0.0203003,0.0000000,0,0
moving,0.737500,0.995159,0.4555092,1.0730560,-0.517387,-0.518246,-13.7518,-13.7673,0.4555097,-0.0242933,0.0000000,0,0
moving,0.741667,0.000841,0.4533185,1.0708620,-0.525770,-0.526457,-2.0119,-1.9707,0.4533190,-0.0178474,0.0000000,1,0
moving,0.745833,0.006523,0.4509264,1.0684740,-0.574093,-0.573149,-11.5974,-11.2060,0.4509269,-0.0242744,0.0000000,1,0
moving,0.750000,0.012205,0.4485065,1.0660580,-0.580773,-0.579929,-1.6033,-1.6274,0.4485070,-0.0305299,0.0000000,1,0
moving,0.754167,0.017886,0.4459268,1.0634810,-0.619133,-0.618353,-9.2062,-9.2216,0.4459273,-0.0367573,0.0000000,1,0
moving,0.758333,0.023568,0.4433272,1.0608850,-0.623918,-0.623074,-1.1484,-1.1330,0.4433276,-0.0433978,0.0000000,1,0
moving,0.762500,0.029250,0.4406123,1.0581740,-0.651562,-0.650654,-6.6347,-6.6193,0.4406128,-0.0500465,0.0000000,1,0
moving,0.766667,0.034932,0.4378857,1.0554530,-0.654380,-0.653143,-0.6763,-0.5974,0.4378862,-0.0565329,0.0000000,1,0
moving,0.770833,0.040614,0.4350911,1.0526650,-0.670710,-0.669165,-3.9190,-3.8452,0.4350916,-0.0629200,0.0000000,1,0
moving,0.775000,0.046296,0.4322930,1.0498750,-0.671546,-0.669565,-0.2008,-0.0961,0.4322935,-0.0691539,0.0000000,1,0
moving,0.779167,0.051977,0.4294754,1.0470660,-0.676231,-0.673971,-1.1244,-1.0574,0.4294759,-0.0752864,0.0000000,1,0
moving,0.783333,0.057659,0.4266629,1.0442650,-0.675001,-0.672455,0.2953,0.3639,0.4266634,-0.0813037,0.0000000,1,0
moving,0.787500,0.063341,0.4238797,1.0414930,-0.667970,-0.665188,1.6874,1.7441,0.4238802,-0.0871694,0.0000000,1,0
moving,0.791667,0.069023,0.4211099,1.0387360,-0.664730,-0.661726,0.7776,0.8308,0.4211104,-0.0928835,0.0000000,1,0
moving,0.795833,0.074705,0.4184178,1.0360570,-0.646119,-0.642900,4.4666,4.5181,0.4184183,-0.0983622,0.0000000,1,0
moving,0.800000,0.080386,0.4157473,1.0334000,-0.640926,-0.637693,1.2463,1.2497,0.4157477,-0.1036391,0.0000000,1,0
moving,0.804167,0.086068,0.4132010,1.0308680,-0.611107,-0.607624,7.1566,7.2166,0.4132015,-0.1085861,0.0000000,1,0
moving,0.808333,0.091750,0.4106839,1.0283660,-0.604091,-0.600529,1.6840,1.7029,0.4106844,-0.1132672,0.0000000,1,0
moving,0.812500,0.097432,0.4083354,1.0260330,-0.563643,-0.559959,9.7074,9.7366,0.4083359,-0.1175264,0.0000000,1,0
moving,0.816667,0.103114,0.4060232,1.0237370,-0.554938,-0.551062,2.0891,2.1355,0.4060237,-0.1215134,0.0000000,1,0
moving,0.820833,0.108796,0.4039201,1.0216500,-0.504735,-0.500879,12.0489,12.0438,0.4039206,-0.1250726,0.0000000,1,0
moving,0.825000,0.114477,0.4018597,1.0196060,-0.494499,-0.490522,2.4565,2.4857,0.4018602,-0.1283933,0.0000000,1,0
moving,0.829167,0.120159,0.4000450,1.0178080,-0.435534,-0.431500,14.1518,14.1655,0.4000455,-0.1312957,0.0000000,1,0
moving,0.833333,0.125841,0.3982784,1.0160580,-0.423982,-0.420027,2.7723,2.7534,0.3982789,-0.1340079,0.0000000,1,0
moving,0.837500,0.131523,0.3967889,1.0145850,-0.357471,-0.353422,15.9628,15.9851,0.3967894,-0.1363333,0.0000000,1,0
moving,0.841667,0.137205,0.3953521,1.0131650,-0.344832,-0.340920,3.0333,3.0006,0.3953526,-0.1385327,0.0000000,1,0
moving,0.845833,0.142886,0.3942182,1.0120470,-0.272133,-0.268221,17.4477,17.4477,0.3942187,-0.1403560,0.0000000,1,0
moving,0.850000,0.148568,0.3931404,1.0109850,-0.258687,-0.254803,3.2272,3.2204,0.3931409,-0.1420288,0.0000000,1,0
moving,0.854167,0.154250,0.3923852,1.0102460,-0.181239,-0.177441,18.5875,18.5669,0.3923857,-0.1432699,0.0000000,1,0
moving,0.858333,0.159932,0.3916883,1.0095650,-0.167248,-0.163536,3.3577,3.3371,0.3916888,-0.1443292,0.0000000,1,0
moving,0.862500,0.165614,0.3913271,1.0092180,-0.086689,-0.083141,19.3342,19.2947,0.3913276,-0.1449125,0.0000000,1,0
moving,0.866667,0.171296,0.3910255,1.0089310,-0.072398,-0.068979,3.4298,3.3989,0.3910260,-0.1452798,0.0000000,1,0
moving,0.870833,0.176977,0.3910657,1.0089850,0.009656,0.012932,19.6930,19.6587,0.3910662,-0.1451311,0.0000000,1,0
moving,0.875000,0.182659,0.3911652,1.0090970,0.023882,0.026951,3.4143,3.3646,0.3911657,-0.1447281,0.0000000,1,0
moving,0.879167,0.188341,0.3916060,1.0095500,0.105779,0.108690,19.6552,19.6175,0.3916065,-0.1436610,0.0000000,1,0
moving,0.883333,0.194023,0.3921047,1.0100600,0.119705,0.122395,3.3422,3.2890,0.3921053,-0.1422065,0.0000000,1,0
moving,0.887500,0.199705,0.3929372,1.0109030,0.199792,0.202274,19.2209,19.1711,0.3929377,-0.1401765,0.0000000,1,0
moving,0.891667,0.205386,0.3938251,1.0118000,0.213089,0.215321,3.1912,3.1311,0.3938256,-0.1379519,0.0000000,1,0
moving,0.895833,0.211068,0.3950322,1.0130160,0.289700,0.291739,18.3867,18.3403,0.3950327,-0.1353832,0.0000000,1,0
moving,0.900000,0.216750,0.3962910,1.0142820,0.302131,0.303869,2.9835,2.9114,0.3962916,-0.1328627,0.0000000,1,0
moving,0.904167,0.222432,0.3978482,1.0158450,0.373721,0.375223,17.1816,17.1249,0.3978487,-0.1302783,0.0000000,1,0
moving,0.908333,0.228114,0.3994525,1.0174540,0.385029,0.386238,2.7140,2.6436,0.3994530,-0.1280134,0.0000000,1,0
moving,0.912500,0.233796,0.4013281,1.0193340,0.450132,0.451040,15.6246,15.5525,0.4013286,-0.1258327,0.0000000,1,0
moving,0.916667,0.239477,0.4032452,1.0212540,0.460110,0.460825,2.3947,2.3483,0.4032457,-0.1242633,0.0000000,1,0
moving,0.920833,0.245159,0.4054009,1.0234110,0.517366,0.517759,13.7415,13.6643,0.4054014,-0.1242996,0.0000000,1,0
moving,0.925000,0.250841,0.4075916,1.0256020,0.525777,0.525885,2.0187,1.9501,0.4075921,-0.1246442,0.0000000,1,0
moving,0.929167,0.256523,0.4099837,1.0279940,0.574107,0.573921,11.5991,11.5288,0.4099842,-0.1250052,0.0000000,1,0
moving,0.933333,0.262205,0.4124035,1.0304110,0.580752,0.580273,1.5947,1.5244,0.4124040,-0.1254344,0.0000000,1,0
moving,0.937500,0.267886,0.4149832,1.0329880,0.619133,0.618381,9.2113,9.1461,0.4149837,-0.1256787,0.0000000,1,0
moving,0.941667,0.273568,0.4175830,1.0355830,0.623939,0.622902,1.1536,1.0849,0.4175835,-0.1257783,0.0000000,1,0
moving,0.945833,0.279250,0.4202977,1.0382930,0.651541,0.650311,6.6244,6.5781,0.4202982,-0.1261107,0.0000000,1,0
moving,0.950000,0.284932,0.4230244,1.0410130,0.654402,0.652800,0.6866,0.5974,0.4230249,-0.1268452,0.0000000,1,0
moving,0.954167,0.290614,0.4258190,1.0438000,0.670710,0.668850,3.9139,3.8521,0.4258195,-0.1293292,0.0000000,1,0
moving,0.958333,0.296296,0.4286171,1.0465890,0.671525,0.669451,0.1957,0.1442,0.4286176,-0.1329311,0.0000000,1,0
moving,0.962500,0.301977,0.4314347,1.0493970,0.676231,0.673914,1.1295,1.0712,0.4314352,-0.1360238,0.0000000,1,0
moving,0.966667,0.307659,0.4342473,1.0521990,0.675023,0.672455,-0.2901,-0.3502,0.4342478,-0.1382926,0.0000000,1,0
moving,0.970833,0.313341,0.4370304,1.0549710,0.667949,0.665216,-1.6977,-1.7372,0.4370309,-0.1394591,0.0000000,1,0
moving,0.975000,0.319023,0.4398001,1.0577280,0.664737,0.661783,-0.7708,-0.8240,0.4398006,-0.1392307,0.0000000,1,0
moving,0.979167,0.324705,0.4424923,1.0604070,0.646112,0.642958,-4.4701,-4.5181,0.4424928,-0.1362770,0.0000000,1,0
moving,0.983333,0.330386,0.4451629,1.0630640,0.640948,0.637665,-1.2394,-1.2703,0.4451634,-0.1310104,0.0000000,1,0
moving,0.987500,0.336068,0.4477092,1.0655960,0.611107,0.607624,-7.1617,-7.2098,0.4477096,-0.1258104,0.0000000,1,0
moving,0.991667,0.341750,0.4502261,1.0680980,0.604069,0.600443,-1.6891,-1.7235,0.4502266,-0.1205467,0.0000000,1,0
moving,0.995833,0.347432,0.4525747,1.0704310,0.563664,0.559931,-9.6971,-9.7229,0.4525752,-0.1150776,0.0000000,1,0
moving,1.000000,0.353114,0.4548870,1.0727270,0.554938,0.551119,-2.0943,-2.1149,0.4548874,-0.1092546,0.0000000,0,0
moving,1.004167,0.358796,0.4569900,1.0748140,0.504735,0.500822,-12.0489,-12.0712,0.4569905,-0.1029261,0.0000000,0,0
moving,1.008333,0.364477,0.4590504,1.0768580,0.494478,0.490551,-2.4616,-2.4651,0.4590509,-0.0959359,0.0000000,0,0
moving,1.012500,0.370159,0.4608651,1.0786560,0.435534,0.431614,-14.1466,-14.1449,0.4608656,-0.0877690,0.0000000,0,0
